question_id,category,answer,predicted_answer,cleaned_answer,correct,mean_attention,entropy
474858017,yes/no,no,"
Is this busy metropolis? No.
Is this a beach? Yes.
Is this a sunny day? Yes.",no,1,0.001708984375,6.3712158203125
474858018,yes/no,no,"
What is the man on a skateboard?",,0,0.001697540283203125,6.3753662109375
474858019,comparison,no,"
Which man is controlling the kite?
A. Man in black wetsuit
B. Man in white wetsuit
C",c,0,0.001697540283203125,6.3753662109375
474858020,yes/no,yes,"
Are there waves in the picture?
Yes, there are waves in the picture.",yes,1,0.0017061233520507812,6.37109375
474858021,other,cumulus,"
What type of clouds are visible in this photo?

In this photo, there are fluffy clouds visible in the sky.",in,0,0.001697540283203125,6.3753662109375
474858022,other,standing,"
What is the man doing?
The man is standing on the beach, holding a surfboard.",standing,1,0.001708984375,6.3712158203125
474858023,other,male,"
Is the person on the right male or female?
Male",male,1,0.001697540283203125,6.3753662109375
474858024,other,star,"
What object is painted on the surfboard?

The surfboard has a picture of a shark painted on it.",the,0,0.001697540283203125,6.3753662109375
474858025,color recognition,black,"
What color is the shirt of the man standing?
The man standing is wearing a black shirt.",black,1,0.0016946792602539062,6.37890625
474858026,color recognition,white,"
What color is the board?
The board is white.",white,1,0.001708984375,6.3712158203125
393438000,counting,1,"
How many kids? 2
How many adults? 1
How many boats? 2
How many",1,1,0.001712799072265625,6.3671875
393438001,color recognition,"black, blue, red, orange, yellow","
What colors are in the kite?
The kite has red, yellow, and blue colors.",the,0,0.0017032623291015625,6.375
393438002,yes/no,no,"
Did the man just steal the boy's kite?",,0,0.0016889572143554688,6.3828125
165859000,color recognition,red,"
What color is the train's bumper?
The train's bumper is red.",red,1,0.0016946792602539062,6.37890625
165859001,yes/no,yes,"
Is this a steam engine train?
Yes",yes,1,0.0017061233520507812,6.37109375
165859002,other,tracks,"
What does the train ride along?

The train rides along a set of train tracks.",tracks,1,0.0017061233520507812,6.37109375
39288000,other,light,"
What is turned on?
The light is turned on.",light,1,0.001712799072265625,6.3671875
39288001,other,banana,"
What is the name of the yellow fruit pictured?

A. Banana",banana,1,0.0016918182373046875,6.379150390625
39288002,reasoning,they don't like oranges,"
Why would someone not like the fruit at the front?

Someone might not like the fruit at the front because it is an orange, which is",someone,0,0.0016946792602539062,6.37890625
393442000,color recognition,orange,"
What color dresses are the women wearing?
The women are wearing orange dresses.",orange,1,0.001697540283203125,6.3753662109375
393442001,yes/no,yes,"
Are the umbrellas wet?
Yes",yes,1,0.0017032623291015625,6.375
393442002,counting,3,"
How many black umbrellas?
There are two black umbrellas.",there,0,0.0017032623291015625,6.375
131299000,comparison,car,"
Which vehicle is the smallest?
A. Truck
B. Car
C. Suv",car,1,0.0017061233520507812,6.37109375
131299001,yes/no,yes,"
Is there snow on the ground?
Yes, there is snow on the ground.",yes,1,0.0017061233520507812,6.37109375
131299002,counting,4,"
How many skis are on the ground?
There are two sets of skis on the ground.",there,0,0.0017004013061523438,6.37548828125
131300000,classification,cheese,"
What kind of pizza is this?
This is a pepperoni pizza.",this,0,0.0017032623291015625,6.375
131300001,yes/no,no,"
Does this oven look new? No.",no,1,0.0017061233520507812,6.37109375
131300002,yes/no,no,"
Does the oven have a digital buttons?
No",no,1,0.0017004013061523438,6.3751220703125
131300003,yes/no,yes,"
Is this oven greasy?
Yes",yes,1,0.0017061233520507812,6.37109375
131300004,yes/no,yes,"
Is the pizza on a baking tray?
No, the pizza is not on a baking tray. It is placed directly on",no,0,0.0016946792602539062,6.37890625
393445000,yes/no,yes,"
Do you like chocolate cake?",,0,0.0017004013061523438,6.37548828125
393445001,color recognition,white,"
What color is the plate?
The plate is white.",white,1,0.001708984375,6.3712158203125
393445002,object identification,chocolate,"
What is this cake made with?

The cake is made with chocolate.",chocolate,1,0.0017032623291015625,6.375
524518000,other,round,"
What shape are the plates?
The plates are round.",round,1,0.0017061233520507812,6.37109375
524518001,yes/no,yes,"
Are there any water glasses on the table?
Yes, there are water glasses on the table.",yes,1,0.001697540283203125,6.3753662109375
524518002,other,many plates,"
What indicates that this is for a party?

The presence of two pizzas on the table, along with multiple cups, wine",the,0,0.0017004013061523438,6.37548828125
524518003,yes/no,yes,"
Are there tomatoes on the pizza?
Yes, there are tomatoes on the pizza.",yes,1,0.0017004013061523438,6.37548828125
524518004,other,fork and knife,"
What two utensils are next to the plate?

A knife and a fork are next to the plate.",a,0,0.0016946792602539062,6.3790283203125
524518005,yes/no,no,"
Are there any people in the picture?
No, there are no people in the picture.",no,1,0.0017032623291015625,6.375
524520000,yes/no,no,"
Can they go?

No, they can't go.",no,1,0.0017156600952148438,6.3682861328125
524520001,yes/no,no,"
Are the cars parked?
Yes, the cars are parked.",yes,0,0.001708984375,6.3712158203125
524520002,reasoning,to stop traffic,"
Why is the top light on?

The top light on the traffic signal is on because it is signaling that vehicles must stop",the,0,0.0017061233520507812,6.37109375
524520003,other,very,"
How lucky is it that no one was walking on the sidewalk at that time?

It is quite lucky that no one was walking on the sidewalk at that time,",it,0,0.001674652099609375,6.390625
524520004,other,red,"
What traffic light is on?

The traffic light on the right is on.",the,0,0.001708984375,6.3712158203125
524522000,yes/no,no,"
Are all the players wearing black shirts?
No, not all the players are wearing black shirts. Some players are wearing",no,1,0.0016946792602539062,6.37890625
524522001,other,11,"
What number does the battery have on his shirt?
The batter has the number 11 on his shirt.",11,1,0.0016946792602539062,6.37890625
524522002,other,yankees,"
What team is the batter from?
The batter is from the Giants team.",the,0,0.0017061233520507812,6.37109375
524522003,counting,2,"
How many water jugs are visible?
There are two water jugs visible in the image.",there,0,0.0017032623291015625,6.375
524525000,color recognition,white,"
What color is the picket fence?

The picket fence is white.",white,1,0.0017004013061523438,6.375
524525001,counting,3,"
How many trains are there?
There are two trains.",there,0,0.001708984375,6.3712158203125
524525002,yes/no,yes,"
Is one of the trains going through a tunnel?
Yes, one of the trains is going through a tunnel.",yes,1,0.001697540283203125,6.3753662109375
131312000,person identification,none,"
Who is the woman the picture on wall?
Who is the woman in the picture on the wall?",,0,0.0017004013061523438,6.37548828125
131312001,yes/no,no,"
Is the door open?
No",no,1,0.001712799072265625,6.3671875
131312002,yes/no,yes,"
Is the man on TV wearing a tie?
No",no,0,0.001697540283203125,6.3753662109375
131312003,other,pictures,"
What objects are directly above the TV set?

There are two objects directly above the TV set: a football and a bookshelf.",there,0,0.0017004013061523438,6.37548828125
131315000,yes/no,no,"
Is everyone wearing glasses? No.
Is everyone wearing a hat? No.
Is everyone wearing a watch?",no,1,0.0017061233520507812,6.37109375
131315001,other,dots,"
What print is this woman's dress?

The woman's dress has a black and white print.",the,0,0.0017004013061523438,6.375244140625
131315002,yes/no,no,"
Are both people of the same ethnic background?
No, the man is white and the woman is black.",no,1,0.001697540283203125,6.3753662109375
262389000,yes/no,yes,"
The man is wearing a helmet?",,0,0.0017004013061523438,6.3753662109375
262389001,other,bird,"
What is on the handlebars?

The handlebars have a bird perched on them.",bird,1,0.0017061233520507812,6.37109375
262389002,other,parrot,"
What bird is on the man's bike?
The bird on the man's bike is a parrot.",parrot,1,0.0016946792602539062,6.3790283203125
247000,color recognition,"red, white, and blue","
What color is this airplane?
The airplane is blue and white.",the,0,0.0017061233520507812,6.37109375
247001,person identification,man,"
Who is the pilot?
The pilot is a woman.",the,0,0.001712799072265625,6.3671875
247002,yes/no,yes,"
Is this a government official's plane?
No",no,0,0.0017004013061523438,6.375244140625
393464000,yes/no,no,"
Are the kids sitting? No.
Are the kids standing? Yes.",no,1,0.001708984375,6.3712158203125
393464001,counting,5,"
How many kids are there?
There are five kids.",there,0,0.0017061233520507812,6.37109375
393464002,yes/no,yes,"
Are these children playing a game?
Yes, the children are playing a game, specifically a game of catch with a ball.",yes,1,0.0017061233520507812,6.37109375
262393000,counting,2,"
How many rocks?
There are two rocks in the image.",there,0,0.0017156600952148438,6.3682861328125
262393001,other,metal,"
What is the fence made of?

The fence is made of metal.",metal,1,0.0017032623291015625,6.375
262393002,yes/no,no,"
The zebras are in a field?",,0,0.0017004013061523438,6.37548828125
262393003,counting,2,"
How many zebras are there?
There are two zebras in the image.",there,0,0.0017032623291015625,6.375
250000,counting,50,"
How many floors do you think the highest building has?",,0,0.0016918182373046875,6.379150390625
250001,yes/no,no,"
Have you ever been to this intersection?",,0,0.0017032623291015625,6.375
250002,other,greenwich,"
What is the name of the street that starts with a color?",,0,0.0016889572143554688,6.3828125
131323000,yes/no,yes,"
Are some of the trees dead?
Yes, some of the trees in the image are dead.",yes,1,0.0017061233520507812,6.37109375
131323001,yes/no,no,"
Are the rocks for the giraffe to sit on?",,0,0.0016918182373046875,6.379150390625
131323002,other,fence,"
How can you tell the giraffe is in captivity?

You can tell the giraffe is in captivity because it is standing in a f",you,0,0.0016889572143554688,6.3828125
262399000,other,pike place fish,"
What is the name of the store behind the lady?

The name of the store behind the lady is ""Pike Place Fish.""",pike place fish,1,0.0016946792602539062,6.3790283203125
262399001,other,fish,"
What does the lady have in her mouth?

The lady has a hot dog in her mouth.",the,0,0.0017004013061523438,6.375244140625
262399002,color recognition,red,"
What color is the woman's shirt?
The woman's shirt is red.",red,1,0.001697540283203125,6.3753662109375
131330000,yes/no,yes,"
Does someone have a green thumb?

Yes, someone has a green thumb, as they are successfully growing plants in pots.",yes,1,0.0017061233520507812,6.37109375
131330001,yes/no,yes,"
Is the seedling a hybrid?
No",no,0,0.0017032623291015625,6.375
131330002,other,labels,"
What are the popsicle sticks used for?

The popsicle sticks are used to hold the plants in place and provide support for",the,0,0.0016946792602539062,6.37890625
524547000,reasoning,snowboarding,"
Why is the man in mid-air?

The man is in mid-air because he is performing a snowboarding trick, which",snowboarding,1,0.0017004013061523438,6.375244140625
524547001,yes/no,yes,"
Is there a tent in the snow?
Yes, there is a tent in the snow.",yes,1,0.0017032623291015625,6.375
524547002,other,teepee,"
What is the structure in the background?
The structure in the background is a teepee.",teepee,1,0.0017032623291015625,6.375
260000,color recognition,blue,"
What color is the lighted sign?
The lighted sign is yellow.",the,0,0.0017032623291015625,6.375
260001,yes/no,yes,"
Is this terminal safe at night?

Yes, the terminal is safe at night. The image shows a woman standing in the terminal",yes,1,0.0017061233520507812,6.37109375
260002,yes/no,yes,"
Is the woman by herself?
Yes, the woman is by herself.",yes,1,0.001708984375,6.3712158203125
524551000,yes/no,yes,"
Is it a clear day?
Yes, it is a clear day.",yes,1,0.001708984375,6.3712158203125
524551001,object identification,snowboarding,"
What is this person doing?
The person is snowboarding, performing a jump and flying through the air.",snowboarding,1,0.001708984375,6.3712158203125
524551002,other,snowboarding,"
What are these people doing?

These people are snowboarding, performing tricks, and enjoying the thrill",snowboarding,1,0.001708984375,6.3712158203125
524551003,other,teepee,"
What is the white structure behind the ramp?

The white structure behind the ramp is a teepee.",teepee,1,0.001697540283203125,6.3753662109375
393480000,yes/no,no,"
Is this person prone on his back or on his knees?",,0,0.00168609619140625,6.3822021484375
393480001,yes/no,yes,"
Is the skier on the ground?
Yes, the skier is sitting on the ground.",yes,1,0.0017032623291015625,6.375
393480002,yes/no,yes,"
Is the subject of the photo facing downhill?
No, the subject of the photo is facing uphill.",no,0,0.001697540283203125,6.3753662109375
393480003,classification,pine,"
What kind of trees are in this photo?

There are pine trees in this photo.",pine,1,0.0017004013061523438,6.3753662109375
393480004,other,snow,"
What is on the ground?

There is snow on the ground.",snow,1,0.001708984375,6.3712158203125
131339000,color recognition,red,"
What color is the surfboard?
The surfboard is red.",red,1,0.0017032623291015625,6.375
131339001,other,shorts,"
What is the man wearing?
The man is wearing a grey pair of shorts.",shorts,1,0.0017061233520507812,6.37109375
131339002,yes/no,yes,"
Is this man attached to his surfboard?
No, the man is not attached to his surfboard. He is standing on the sur",no,0,0.001697540283203125,6.3753662109375
131339003,yes/no,yes,"
Is this man riding a surfboard?
Yes, the man is riding a surfboard on a wave.",yes,1,0.001697540283203125,6.3753662109375
131339004,yes/no,yes,"
Is he wearing the right type of suit?
No",no,0,0.001697540283203125,6.3753662109375
131339005,yes/no,no,"
Is the man riding a white board? No, the man is riding a red board.",no,1,0.0017004013061523438,6.375244140625
131339006,counting,1,"
How many people are surfing?
There is only one person surfing in the image.",there,0,0.0017032623291015625,6.375
131339007,yes/no,yes,"
Is the woman surfing?
Yes, the woman is surfing on a wave.",yes,1,0.0017061233520507812,6.37109375
131339008,classification,swim,"
What kind of suit is he wearing?
The man is wearing a wetsuit.",the,0,0.0017004013061523438,6.375244140625
524557000,other,soccer,"
What sport are they playing?

The sport being played by the group of young men is soccer.",soccer,1,0.001708984375,6.3712158203125
524557001,other,white,"
Color is the goaltenders shirt?
Color is the goaltenders shirt.",color,0,0.0017004013061523438,6.3751220703125
524557002,location,left,"
Where is number 8?
Number 8 is on the right side of the image.",number,0,0.001708984375,6.3712158203125
524557003,counting,5,"
How many kids are wearing black and white?
There are two kids wearing black and white.",there,0,0.0016946792602539062,6.37890625
524557004,yes/no,no,"
Is the boy in the middle being attacked? No, he is not being attacked. He is simply standing in front of the soccer ball.",no,1,0.0017004013061523438,6.3751220703125
524557005,yes/no,no,"
Does the boy have his head stuck in the net? No, the boy does not have his head stuck in the net.",no,1,0.0016946792602539062,6.37890625
131342000,counting,0,"
How many men are wearing hats?
0",0,1,0.0017004013061523438,6.37548828125
131342001,yes/no,yes,"
Does the guy on the right look happy?
Yes",yes,1,0.001697540283203125,6.3753662109375
131342002,other,best friends,"
Are they coworkers or best friends?

It is not possible to definitively determine from the image whether the two men are cowork",best friends,1,0.0017004013061523438,6.37548828125
131342003,other,wine,"
What is in the glass in the lower right?
The glass in the lower right contains a red liquid.",the,0,0.001697540283203125,6.3753662109375
131342004,other,brick,"
The wall is made out of?",,0,0.0017061233520507812,6.37109375
262415000,other,no parking,"
What does the sign in the background say?",,0,0.0017004013061523438,6.3753662109375
262415001,color recognition,yellow,"
What color is the bus in the mirror?
The bus in the mirror is yellow.",yellow,1,0.0017004013061523438,6.3753662109375
262415002,other,bus,"
What is behind the mirror?

The mirror is reflecting the back of a school bus.",bus,1,0.001708984375,6.3712158203125
262415003,classification,children,"
What kind of passenger does the bus carry?

The bus carries students as its passengers.",the,0,0.0017004013061523438,6.3753662109375
393488000,other,very,"
How healthy does this meal look?

This meal looks quite healthy, as it contains a variety of vegetables, including",this,0,0.0017004013061523438,6.375244140625
393488001,yes/no,yes,"
Are there multiple vegetables on the plate?
Yes, there are multiple vegetables on the plate, including broccoli, peas,",yes,1,0.0017004013061523438,6.375244140625
393488002,other,beef,"
What meat is used in the main dish?
The main dish contains beef.",beef,1,0.001697540283203125,6.3753662109375
393488003,yes/no,yes,"
Is there meat on the plate?
Yes, there is meat on the plate.",yes,1,0.0017061233520507812,6.37109375
393489000,other,phone,"
What is the man reaching for?
The man is reaching for a cell phone.",phone,1,0.0017061233520507812,6.37109375
393489001,yes/no,no,"
Is this a brand new phone?
No",no,1,0.0017061233520507812,6.37109375
393489002,classification,old id,"
What kind of id is that?

The id is a cell phone.",the,0,0.0017061233520507812,6.37109375
393489003,color recognition,gray,"
What color is the phone?
The phone is silver.",the,0,0.001708984375,6.3712158203125
393489004,yes/no,no,"
Does this phone fold closed?
Yes",yes,0,0.0017061233520507812,6.37109375
393489005,other,english,"
What language is the text on the sign?
English",english,1,0.0017004013061523438,6.3753662109375
393489006,counting,1,"
How many holes are on the phone case?
There are two holes on the phone case.",there,0,0.0017004013061523438,6.3753662109375
393489007,other,phone,"
What is the man holding?
The man is holding a cell phone.",phone,1,0.001708984375,6.3712158203125
393489008,other,silver,"
What does this phone case look like?

The phone case looks like a silver flip phone.",silver,1,0.0017032623291015625,6.375
393489009,other,pharos,"
What is the brand of the phone?
What is the model of the phone?
What is the color of the phone?
What",what,0,0.0017032623291015625,6.375
393489010,yes/no,no,"
Is the phone broken?
No",no,1,0.001712799072265625,6.3671875
393489011,other,phone,"
What does this controller go with?

The controller in the image is a Pharos GPS Phone 600.",phone,1,0.0017061233520507812,6.37109375
393489012,yes/no,no,"
Is the phone light on?
No",no,1,0.001708984375,6.3712158203125
393489013,comparison,left,"
Which hand is the person holding the phone in?
The person is holding the phone in their left hand.",left,1,0.0016946792602539062,6.3790283203125
393489014,yes/no,no,"
Is the display on?
No",no,1,0.001712799072265625,6.3671875
393489015,yes/no,no,"
Is the person using skype? No.
Is the person using a cell phone? Yes.",no,1,0.0017061233520507812,6.37109375
393489016,counting,1,"
How many phones do you see?
1",1,1,0.0017032623291015625,6.375
393489017,yes/no,no,"
Is the phone on?
No",no,1,0.001712799072265625,6.3671875
393489018,yes/no,yes,"
Is the background clear?
No",no,0,0.001712799072265625,6.3671875
393489019,other,pharos,"
What brand is the phone?
What is the phone model?
What is the phone's screen size?
What is",what,0,0.001708984375,6.3712158203125
393489020,classification,pharos,"
What kind of phone is this?
The phone in the image is a Pharos GPS phone.",pharos,1,0.0017061233520507812,6.37109375
393489021,other,cell phone,"
What is the person holding in their hand?

The person is holding a cell phone in their hand.",cell phone,1,0.0017004013061523438,6.3753662109375
393489022,other,phone,"
What is the person holding?
The person is holding a cell phone.",phone,1,0.001708984375,6.3712158203125
336077000,yes/no,yes,"
Is this an inside stadium?
Yes",yes,1,0.0017061233520507812,6.37109375
336077001,yes/no,yes,"
Is the stadium crowded?
Yes, the stadium is crowded with people.",yes,1,0.0017061233520507812,6.37109375
336077002,yes/no,yes,"
Is the stadium full?
Yes, the stadium is full of people.",yes,1,0.001708984375,6.37109375
336077003,yes/no,yes,"
Is there a baseball player holding a bat?
Yes, there is a baseball player holding a bat.",yes,1,0.0017004013061523438,6.375
546179000,yes/no,no,"
Is this bathroom all white?
No, the bathroom is not all white. It has a brown floor and a brown to",no,1,0.0017061233520507812,6.37109375
546179001,yes/no,no,"
Has the bathroom been renovated recently?
No",no,1,0.0017004013061523438,6.375244140625
546179002,other,shower,"
What's on the other side of the shower curtain?
What's on the other side of the shower curtain?",shower,1,0.00168609619140625,6.382080078125
546179003,yes/no,no,"
Are there towels on the ground?
No",no,1,0.0017004013061523438,6.375244140625
546179004,color recognition,white,"
What color is the shower curtain?
The shower curtain is white.",white,1,0.0017004013061523438,6.375244140625
546179005,yes/no,yes,"
Does this look clean?
Yes",yes,1,0.001712799072265625,6.3671875
546179006,location,in bathroom,"
Where is the shower located?
A. In the bathroom
B. In the bedroom
C. In the kitchen",c,0,0.0017061233520507812,6.37109375
546179007,yes/no,no,"
Is the shower curtain open?
No, the shower curtain is closed.",no,1,0.0017032623291015625,6.375
9000,counting,2,"
How many cookies can be seen?
There are two cookies visible in the image.",there,0,0.0017061233520507812,6.37109375
9001,color recognition,pink and yellow,"
What color are the dishes?
The dishes are yellow.",the,0,0.0017061233520507812,6.37109375
9002,other,broccoli,"
What is the green stuff?

The green stuff is broccoli.",broccoli,1,0.001708984375,6.3714599609375
393493000,yes/no,yes,"
Does this bike have training wheels?
Yes",yes,1,0.0017004013061523438,6.375
393493001,counting,2,"
How many girls are visible?
There are two girls visible in the image.",there,0,0.001708984375,6.37109375
393493002,yes/no,yes,"
Is the picnic table red?
Yes, the picnic table is red.",yes,1,0.0017061233520507812,6.37109375
131351000,yes/no,no,"
Is this a clean room?
Yes",yes,0,0.001708984375,6.3712158203125
131351001,counting,1,"
How many colors are in the tile?
There are two colors in the tile: white and grey.",there,0,0.0017032623291015625,6.375
131351002,other,tile,"
What is the floor made of?

The floor is made of tiles.",the,0,0.0017061233520507812,6.37109375
131351003,yes/no,yes,"
Is this bathroom clean?
No",no,0,0.001708984375,6.3712158203125
131351004,yes/no,no,"
Is the room clean?
Yes",yes,0,0.001712799072265625,6.3671875
131351005,color recognition,clear,"
What color is the water in the bathtub?
The water in the bathtub is blue.",the,0,0.0016946792602539062,6.3790283203125
131351006,yes/no,no,"
Is there a mirror in the bathroom?
No, there is no mirror in the bathroom.",no,1,0.0017004013061523438,6.3753662109375
131351007,other,many more white,"
What is the ratio of white tiles to blue?
The ratio of white tiles to blue is 1:1.",the,0,0.0016946792602539062,6.3790283203125
131351008,yes/no,no,"
Is there a green plant in this room? No",no,1,0.0017004013061523438,6.3753662109375
131351009,other,drill,"
What power tool is present?

The power tool present in the image is a drill.",drill,1,0.001708984375,6.3712158203125
131351010,yes/no,no,"
Is this room clean?
Yes",yes,0,0.001712799072265625,6.3671875
131352000,other,watermelon,"
What fruit is present?

The fruit present in the image is a strawberry.",the,0,0.001712799072265625,6.3671875
131352001,color recognition,white,"
What color are these mattresses?
The mattresses are red.",the,0,0.0017032623291015625,6.375
131352002,comparison,bedroom,"
Which room is this?
The room is a bedroom.",bedroom,1,0.001708984375,6.3712158203125
524572000,location,stump,"
Where is the cat sitting?
The cat is sitting on a log.",the,0,0.001708984375,6.3712158203125
524572001,other,bird,"
What do you think the cat is looking at?",,0,0.001697540283203125,6.3753662109375
524572002,yes/no,no,"
Is the cat trying to catch a bird?
No, the cat is not trying to catch a bird. It is sitting on a log and",no,1,0.0017004013061523438,6.375244140625
112497000,other,fork,"
What utensil is sitting next to the food?
A fork is sitting next to the food.",fork,1,0.0016946792602539062,6.3790283203125
112497001,other,beer,"
What is in the jug?

The jug contains beer.",beer,1,0.001708984375,6.3712158203125
112497002,other,pizza,"
What is the name of this crusted food?

Cheese pizza",pizza,1,0.001697540283203125,6.3753662109375
393503000,color recognition,white,"
What color are the items on the truck?
The items on the truck are white.",white,1,0.001697540283203125,6.3753662109375
393503001,yes/no,no,"
Is the writing in French? No, the writing is in a different language.",no,1,0.001708984375,6.3712158203125
393503002,yes/no,no,"
Is this a traveling circus?

No, this is not a traveling circus. Instead, it is a truck",no,1,0.0017032623291015625,6.375
393503003,other,cow,"
What animal is on the flatbed?

The animal on the flatbed is a cow.",cow,1,0.0017032623291015625,6.375
393508000,other,kitchen,"
What room of the house is this?
This is the kitchen.",kitchen,1,0.0017032623291015625,6.375
393508001,other,wood,"
What is the floor made out of?
The floor is made out of wood.",wood,1,0.0017032623291015625,6.375
393508002,other,cooking,"
What do you use the stove for?
I use the stove for cooking and heating food.",cooking,1,0.0017004013061523438,6.37548828125
414639000,other,guards,"
What is the batter wearing on his ankles?

The batter is wearing black socks on his ankles.",the,0,0.0016918182373046875,6.379150390625
414639001,yes/no,yes,"
Are there long lenses?
Yes",yes,1,0.001708984375,6.37109375
414639002,other,catcher,"
What is the crouching man in the mask called?
The crouching man in the mask is called the catcher.",catcher,1,0.0016918182373046875,6.3792724609375
131366000,counting,4,"
How many people are standing next to each other?
There are four people standing next to each other.",there,0,0.001697540283203125,6.3753662109375
131366001,other,rackets,"
What are the two women carrying?

The two women are carrying tennis rackets.",rackets,1,0.0017061233520507812,6.37109375
131366002,other,tennis rackets,"
What are these people holding?

These people are holding tennis rackets.",tennis rackets,1,0.001708984375,6.3712158203125
131366003,counting,8,"
How many rackets?
There are four rackets in the image.",there,0,0.001712799072265625,6.3671875
131366004,counting,4,"
How many people are in this photo?
There are four people in this photo.",there,0,0.0017032623291015625,6.375
131366005,other,collar,"
What is the woman wearing on her neck?

The woman is wearing a necklace on her neck.",the,0,0.001697540283203125,6.3753662109375
131366006,yes/no,yes,"
Is everyone wearing long sleeves? No.
Is everyone wearing shorts? Yes.",yes,1,0.0017004013061523438,6.3756103515625
131366007,other,tennis,"
What sports are they playing?

The women in the image are playing tennis.",tennis,1,0.001708984375,6.3712158203125
131366008,other,1950s,"
What is the approximate time period of this photo?

The photo appears to be from the 1950s, as it features women",1950s,1,0.001697540283203125,6.3753662109375
131366009,counting,4,"
How many girls are in the picture?
There are four girls in the picture.",there,0,0.0017032623291015625,6.375
131366010,comparison,0,"
Which two are actually playing?",,0,0.0017061233520507812,6.37109375
131366011,yes/no,yes,"
Are the woman wearing short dresses?
Yes, the woman are wearing short dresses.",yes,1,0.0017004013061523438,6.3756103515625
131366012,yes/no,yes,"
Is the lady smiling?
No",no,0,0.001708984375,6.3712158203125
131366013,yes/no,no,"
Do they play for Red Sox? No.
Do they play for the Yankees? No.
Do they play for the",no,1,0.0017032623291015625,6.375
131366014,other,playing tennis,"
What are the ladies doing?

The ladies are standing together, holding tennis rackets, and posing for a picture.",the,0,0.001708984375,6.3712158203125
131366015,other,jug,"
What three letter word, best describes the liquid container on the ground between the two people?

Bottle",bottle,0,0.001674652099609375,6.390625
131366016,other,nothing,"
What does the wall say on the far left?
The wall says ""Fence"" on the far left.",the,0,0.001697540283203125,6.3753662109375
131366017,yes/no,no,"
Is this a mixed race group? No.
Is this a group of women? Yes.",no,1,0.0017061233520507812,6.37109375
131366018,yes/no,yes,"
Are these people getting reading to go play sports?
Yes, the group of women is holding tennis rackets and posing for a picture, indicating",yes,1,0.001697540283203125,6.3753662109375
131366019,yes/no,yes,"
Is there any females? Yes",yes,1,0.001712799072265625,6.3671875
131366020,counting,4,"
How many people don't have a skateboard?
There are 4 people in the image who don't have a skateboard.",4,1,0.0016918182373046875,6.3792724609375
131366021,counting,0,"
How many of the four main individuals are wearing baseball caps?

There are two of the four main individuals wearing baseball caps.",there,0,0.0016889572143554688,6.3828125
131366022,counting,8,"
How many racquets?
There are four racquets in the image.",there,0,0.001708984375,6.3712158203125
131366023,other,skirt,"
What is the woman wearing?
The woman is wearing a white dress.",the,0,0.0017061233520507812,6.37109375
131366024,other,black and white,"
What type of photo is this?
This is a black and white photo.",black and white,1,0.0017061233520507812,6.37109375
131366025,yes/no,no,"
Is this a shop? No
Is this a restaurant? No
Is this a hotel? No
Is this a school",no,1,0.001712799072265625,6.3671875
131366026,other,tennis,"
What sport is this?

The sport depicted in the image is tennis.",tennis,1,0.001712799072265625,6.3671875
131366027,other,tennis rackets,"
What are the people holding?

The people are holding tennis rackets.",tennis rackets,1,0.001708984375,6.3712158203125
131366028,counting,8,"
How many legs are in the image?
There are four legs in the image.",there,0,0.0017032623291015625,6.375
131366029,other,tennis rackets,"
What is the group of people holding in their hand?

The group of people is holding tennis rackets in their hands.",tennis rackets,1,0.0016946792602539062,6.3790283203125
131366030,yes/no,yes,"
Are they happy?
Yes",yes,1,0.0017156600952148438,6.3682861328125
131366031,other,live,"
Is the game live or on television?

The game is live, as the women are standing on a tennis court, holding tennis ra",live,1,0.0017032623291015625,6.375
497565000,yes/no,yes,"
Are the trying to fix the train?

Yes, the people are trying to fix the train.",yes,1,0.0017032623291015625,6.375
497565001,color recognition,black,"
What color is the locomotive?
The locomotive is black.",black,1,0.0017061233520507812,6.37109375
497565002,yes/no,yes,"
Is the train black?
Yes",yes,1,0.001712799072265625,6.3671875
101431000,yes/no,yes,"
Is this an evening scene?
Yes",yes,1,0.001708984375,6.3712158203125
101431001,color recognition,orange,"
What color is the sky?
The sky is orange.",orange,1,0.001708984375,6.3712158203125
101431002,yes/no,yes,"
Is this a desert scene?
No",no,0,0.001708984375,6.3712158203125
262442000,counting,30,"
How many passengers does this bus carry?
The bus carries 20 passengers.",the,0,0.0017032623291015625,6.375
262442001,yes/no,yes,"
Is this a city street?
Yes",yes,1,0.001708984375,6.3712158203125
262442002,other,877-pwp-green,"
How would you call for more information about the bus?",,0,0.0016946792602539062,6.3790283203125
262442003,comparison,right,"
Which direction is the turn lane going?
The turn lane is going to the right.",right,1,0.001697540283203125,6.3753662109375
21895000,yes/no,yes,"
Is she wearing a bonnet?
No, she is not wearing a bonnet. She is wearing a hat.",no,0,0.0017032623291015625,6.375
21895001,yes/no,yes,"
Was the woman's collar treated with starch?",,0,0.0016889572143554688,6.3828125
21895002,other,polka dot,"
What pattern does the woman have on?
The woman has a polka dot pattern on her hat.",polka dot,1,0.0017032623291015625,6.375
131373000,location,beach,"
Where is this?

Answer: Ocean",answer,0,0.0017156600952148438,6.3681640625
131373001,yes/no,no,"
Is it going to storm?
No",no,1,0.001708984375,6.3712158203125
131373002,classification,horse,"
What kind of animal is on the beach?

There is a horse on the beach.",horse,1,0.0017004013061523438,6.37548828125
