image_id,question_type,question,ground_truth,image_url,n_clusters,n_noise,attention_entropy,token_confidence,predicted_token,cluster_count,cluster_0_n_points,cluster_0_avg_strength,cluster_0_entropy,cluster_1_n_points,cluster_1_avg_strength,cluster_2_n_points,cluster_2_avg_strength,cluster_3_n_points,cluster_3_avg_strength,cluster_1_entropy,cluster_2_entropy,cluster_3_entropy,cluster_4_n_points,cluster_4_avg_strength,cluster_5_n_points,cluster_5_avg_strength,cluster_6_n_points,cluster_6_avg_strength,cluster_7_n_points,cluster_7_avg_strength,cluster_4_entropy,cluster_5_entropy,cluster_6_entropy,cluster_7_entropy
753,yes/no,Is this a brand new phone?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,19,0.21104730427064905,-0.7734375,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
754,yes/no,Does this phone fold closed?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,4,0.125,-0.54296875,no,0,,,,,,,,,,,,,,,,,,,,,,,,
755,yes/no,Is the phone broken?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,60,0.5418400727386289,-0.75390625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
756,yes/no,Is the phone light on?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,4,0.125,-0.2470703125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
757,yes/no,Is the display on?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,31,0.3652197916979486,-0.212890625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
758,yes/no,Is the person using skype?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,26,0.39018306949367354,-0.283203125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
759,yes/no,Is the phone on?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,42,0.5073476004517474,-0.34765625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
760,yes/no,Is the background clear?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,2,-0.0,-0.4453125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
761,yes/no,Is this an inside stadium?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000336077.jpg,0,512,0.0,-0.59765625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
762,yes/no,Is the stadium crowded?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000336077.jpg,0,16,0.24024101186092028,-0.169921875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
763,yes/no,Is the stadium full?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000336077.jpg,2,68,0.5654450335927801,-0.298828125,yes,2,15.0,0.043499211303652405,0.0,22.0,0.04356310601481893,,,,,0.8508642289005679,,,,,,,,,,,,,,
764,yes/no,Is there a baseball player holding a bat?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000336077.jpg,0,4,0.125,-0.15625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
765,yes/no,Is this bathroom all white?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000546179.jpg,0,26,0.3902403780084746,-0.451171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
766,yes/no,Has the bathroom been renovated recently?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000546179.jpg,0,512,0.0,-0.81640625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
767,yes/no,Are there towels on the ground?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000546179.jpg,0,512,0.0,-0.203125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
768,yes/no,Does this look clean?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000546179.jpg,0,52,0.36866426039865796,-0.1201171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
769,yes/no,Is the shower curtain open?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000546179.jpg,0,512,0.0,-0.41015625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
770,yes/no,Does this bike have training wheels?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393493.jpg,0,38,0.43242895013388016,-0.1376953125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
771,yes/no,Is the picnic table red?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393493.jpg,0,20,0.013912965993203609,-0.1201171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
772,yes/no,Is this a clean room?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131351.jpg,0,512,0.0,-0.70703125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
773,yes/no,Is this bathroom clean?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131351.jpg,0,512,0.0,-0.8046875,no,0,,,,,,,,,,,,,,,,,,,,,,,,
774,yes/no,Is the room clean?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131351.jpg,0,2,-0.0,-0.7421875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
775,yes/no,Is there a mirror in the bathroom?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131351.jpg,0,512,0.0,-0.11572265625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
776,yes/no,Is there a green plant in this room?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131351.jpg,0,512,0.0,-0.1884765625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
777,yes/no,Is this room clean?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131351.jpg,0,512,0.0,-0.625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
778,yes/no,Is the cat trying to catch a bird?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524572.jpg,0,512,0.0,-0.1376953125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
779,yes/no,Is the writing in French?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393503.jpg,0,512,0.0,-0.1748046875,no,0,,,,,,,,,,,,,,,,,,,,,,,,
780,yes/no,Is this a traveling circus?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393503.jpg,0,512,0.0,-0.7109375,no,0,,,,,,,,,,,,,,,,,,,,,,,,
781,yes/no,Are there long lenses?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000414639.jpg,0,512,0.0,-0.75390625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
782,yes/no,Is everyone wearing long sleeves?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,80,0.49999968950709406,-0.6171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
783,yes/no,Are the woman wearing short dresses?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,8,0.25,-0.462890625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
784,yes/no,Is the lady smiling?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,8,150,0.6366759220993256,-0.111328125,yes,8,18.0,0.029378902279169325,1.0,27.0,0.02940017001669234,27.0,0.029370171571492684,18.0,0.029435982775047838,1.0,1.0,1.0,19.0,0.02938852059440177,31.0,0.02751230443087439,27.0,0.029394353711371994,20.0,0.026487048970720482,0.9980008838722996,0.745152435826055,1.0,0.8637400525036966
785,yes/no,Do they play for Red Sox?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,512,0.0,-0.1376953125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
786,yes/no,Is this a mixed race group?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,512,0.0,-0.1650390625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
787,yes/no,Are these people getting reading to go play sports?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,64,0.3968906358747382,-0.2470703125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
788,yes/no,Is there any females?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,4,0.125,-0.111328125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
789,yes/no,Is this a shop?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,512,0.0,-0.1025390625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
790,yes/no,Are they happy?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,37,0.12502350083646685,-0.111328125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
791,yes/no,Are the trying to fix the train?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000497565.jpg,1,59,0.37500805624497674,-0.2177734375,yes,1,18.0,0.12499478561968187,0.0,,,,,,,,,,,,,,,,,,,,,
792,yes/no,Is the train black?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000497565.jpg,0,61,0.12791600641351067,-0.1376953125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
793,yes/no,Is this an evening scene?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000101431.jpg,0,28,0.3125,-0.1337890625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
794,yes/no,Is this a desert scene?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000101431.jpg,0,512,0.0,-0.427734375,no,0,,,,,,,,,,,,,,,,,,,,,,,,
795,yes/no,Is this a city street?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262442.jpg,0,14,0.3509193652572005,-0.15625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
796,yes/no,Is she wearing a bonnet?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000021895.jpg,0,512,0.0,-0.314453125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
797,yes/no,Was the woman's collar treated with starch?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000021895.jpg,0,91,0.4797413530532026,-0.341796875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
798,yes/no,Is it going to storm?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131373.jpg,0,512,0.0,-0.142578125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
799,yes/no,Does this room have a low ceiling?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000109277.jpg,0,512,0.0,-0.1796875,no,0,,,,,,,,,,,,,,,,,,,,,,,,
800,yes/no,Is a person wearing a hooded sweatshirt?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131376.jpg,0,512,0.0,-0.111328125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
801,yes/no,Is he wearing a helmet?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131376.jpg,0,512,0.0,-0.12451171875,no,0,,,,,,,,,,,,,,,,,,,,,,,,
802,counting,How many tattoos can be seen on this man's body?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000393227.jpg,0,0,0.9920797423753253,-0.5,1,0,,,,,,,,,,,,,,,,,,,,,,,,
803,counting,How many pieces of furniture which are used for sleeping are featured in this picture?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000131074.jpg,0,59,0.3045814969424411,-0.32421875,two,0,,,,,,,,,,,,,,,,,,,,,,,,
804,counting,How many people are in this image?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000393230.jpg,0,512,0.0,-0.11572265625,1,0,,,,,,,,,,,,,,,,,,,,,,,,
805,counting,How many sheeps are this?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000131093.jpg,0,512,0.0,-0.30859375,3,0,,,,,,,,,,,,,,,,,,,,,,,,
806,counting,How many giraffes are there?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,512,0.0,-0.1611328125,2,0,,,,,,,,,,,,,,,,,,,,,,,,
807,counting,How many animals are in this photo?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,512,0.0,-0.1513671875,2,0,,,,,,,,,,,,,,,,,,,,,,,,
808,counting,How many people are on the boat?,5,http://images.cocodataset.org/train2014/COCO_train2014_000000262171.jpg,0,42,0.9946148460447682,-0.9296875,6,0,,,,,,,,,,,,,,,,,,,,,,,,
809,counting,How many people are wearing shorts in the forefront of this photo?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000524325.jpg,2,106,0.9972128668612428,-2.03125,5,2,30.0,0.005062032257363356,0.0,20.0,0.005062032257363358,,,,,0.0,,,,,,,,,,,,,,
810,counting,How many planes are in the picture?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000131118.jpg,0,512,0.0,-0.169921875,2,0,,,,,,,,,,,,,,,,,,,,,,,,
811,counting,How many trees are in this photo?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000524338.jpg,0,512,0.0,-1.4453125,3,0,,,,,,,,,,,,,,,,,,,,,,,,
812,counting,How many flowers are painted on the vase?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000131128.jpg,0,21,0.19024101180858327,-0.83203125,3,0,,,,,,,,,,,,,,,,,,,,,,,,
813,counting,How many elephants are in the water?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000370986.jpg,0,512,0.0,-0.921875,2,0,,,,,,,,,,,,,,,,,,,,,,,,
814,counting,How many tails can you see in this picture?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000370986.jpg,0,0,0.9961738244510702,-0.890625,3,0,,,,,,,,,,,,,,,,,,,,,,,,
815,counting,How many tusks are visible?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000262204.jpg,0,512,0.0,-0.369140625,2,0,,,,,,,,,,,,,,,,,,,,,,,,
816,counting,How many trees on the table?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000458763.jpg,0,512,0.0,-0.1982421875,3,0,,,,,,,,,,,,,,,,,,,,,,,,
817,counting,How many horns are in the picture?,0,http://images.cocodataset.org/train2014/COCO_train2014_000000458763.jpg,0,512,0.0,-0.6953125,0,0,,,,,,,,,,,,,,,,,,,,,,,,
818,counting,How many Giraffes are in this image?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000000072.jpg,0,512,0.0,-0.1474609375,2,0,,,,,,,,,,,,,,,,,,,,,,,,
819,counting,How many stairs are there?,6,http://images.cocodataset.org/train2014/COCO_train2014_000000393290.jpg,0,22,0.9919552844801398,-0.6640625,6,0,,,,,,,,,,,,,,,,,,,,,,,,
820,counting,How many windows are there?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000393291.jpg,0,512,0.0,-0.36328125,2,0,,,,,,,,,,,,,,,,,,,,,,,,
821,counting,How many birds are in the sink?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000393292.jpg,0,512,0.0,-0.1796875,2,0,,,,,,,,,,,,,,,,,,,,,,,,
822,counting,How many tennis players are in the photo?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000262221.jpg,0,512,0.0,-0.2470703125,1,0,,,,,,,,,,,,,,,,,,,,,,,,
823,counting,How many black sheep are there?,10,http://images.cocodataset.org/train2014/COCO_train2014_000000524375.jpg,0,512,0.0,-1.8671875,2,0,,,,,,,,,,,,,,,,,,,,,,,,
824,counting,How many lunches is this?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.9945090871758507,-0.232421875,1,0,,,,,,,,,,,,,,,,,,,,,,,,
825,counting,How many hot dogs are shown?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,512,0.0,-0.111328125,1,0,,,,,,,,,,,,,,,,,,,,,,,,
826,counting,How many pickle spears are there?,0,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,512,0.0,-0.1474609375,0,0,,,,,,,,,,,,,,,,,,,,,,,,
827,counting,How many people are eating this hotdog?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,1,26,0.9979764176135946,-0.302734375,1,1,20.0,0.0059801280542461765,0.0,,,,,,,,,,,,,,,,,,,,,
828,counting,How many sauces are there?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,512,0.0,-0.203125,1,0,,,,,,,,,,,,,,,,,,,,,,,,
829,counting,How many kinds of meat products are here?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,1,80,0.6221702231906447,-0.83203125,2,1,16.0,0.06612055892899717,0.954434002924965,,,,,,,,,,,,,,,,,,,,,
830,counting,How many rolls of toilet paper are on the toilet tank?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,0,512,0.0,-0.18359375,2,0,,,,,,,,,,,,,,,,,,,,,,,,
831,counting,How many layers are in this cake?,7,http://images.cocodataset.org/train2014/COCO_train2014_000000000092.jpg,0,76,0.609375,-1.859375,9,0,,,,,,,,,,,,,,,,,,,,,,,,
832,counting,How many people can eat this cake?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000000092.jpg,0,22,0.9860351715604426,-0.439453125,1,0,,,,,,,,,,,,,,,,,,,,,,,,
833,counting,How many vehicles are shown?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000000094.jpg,0,512,0.0,-0.1650390625,2,0,,,,,,,,,,,,,,,,,,,,,,,,
834,counting,How many lamps are there?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,512,0.0,-0.193359375,2,0,,,,,,,,,,,,,,,,,,,,,,,,
835,counting,How many lamps are in the room?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,512,0.0,-0.1884765625,2,0,,,,,,,,,,,,,,,,,,,,,,,,
836,counting,How many pictures on the wall?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,1,45,0.5177869023988626,-0.2216796875,4,1,25.0,0.08275862068965517,0.9709505944546686,,,,,,,,,,,,,,,,,,,,,
837,counting,How many TVs are on?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,512,0.0,-0.11572265625,1,0,,,,,,,,,,,,,,,,,,,,,,,,
838,counting,How many pictures are on the wall?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,2,78,0.586684911185649,-0.2578125,4,2,18.0,0.046511627906976744,0.0,20.0,0.05348837209302326,,,,,0.9372305632161296,,,,,,,,,,,,,,
839,counting,How many men in the picture are wearing sunglasses?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000131172.jpg,0,512,0.0,-0.640625,1,0,,,,,,,,,,,,,,,,,,,,,,,,
840,counting,How many people can be seen?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,512,0.0,-0.30859375,2,0,,,,,,,,,,,,,,,,,,,,,,,,
841,counting,How many green lights are there?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,512,0.0,-0.76171875,0,0,,,,,,,,,,,,,,,,,,,,,,,,
842,counting,How many lights does the plane have?,5,http://images.cocodataset.org/train2014/COCO_train2014_000000131174.jpg,0,512,0.0,-1.3203125,4,0,,,,,,,,,,,,,,,,,,,,,,,,
843,counting,How many planes are in this photo?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000131174.jpg,0,512,0.0,-0.1337890625,1,0,,,,,,,,,,,,,,,,,,,,,,,,
844,counting,How many people are standing in this image?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000546151.jpg,0,512,0.0,-1.0,2,0,,,,,,,,,,,,,,,,,,,,,,,,
845,counting,How many poles is the person holding?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000021826.jpg,2,132,0.6736156006845294,-0.12890625,2,2,31.0,0.03016511074587538,0.8252412021866898,81.0,0.033607889138948306,,,,,0.6977061625584609,,,,,,,,,,,,,,
846,counting,How many bodies of water are in this scene?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000000109.jpg,0,512,0.0,-0.212890625,1,0,,,,,,,,,,,,,,,,,,,,,,,,
847,counting,How many light post is there?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000000109.jpg,0,512,0.0,-1.8046875,5,0,,,,,,,,,,,,,,,,,,,,,,,,
848,counting,How many people are in the picture?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000000113.jpg,0,512,0.0,-0.1650390625,3,0,,,,,,,,,,,,,,,,,,,,,,,,
849,counting,How many pigeons are there?,6,http://images.cocodataset.org/train2014/COCO_train2014_000000262260.jpg,0,0,0.9864665301188638,-1.375,6,0,,,,,,,,,,,,,,,,,,,,,,,,
850,counting,How many bells are there?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.9806862563680453,-0.2080078125,1,0,,,,,,,,,,,,,,,,,,,,,,,,
851,counting,How many clock faces does this building have?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,512,0.0,-0.65625,2,0,,,,,,,,,,,,,,,,,,,,,,,,
852,counting,How many flags are by the building's entrance?,0,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,8,0.9971479287343619,-0.5703125,1,0,,,,,,,,,,,,,,,,,,,,,,,,
853,counting,How many windows are shown?,5,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.991945900253014,-1.7578125,5,0,,,,,,,,,,,,,,,,,,,,,,,,
854,counting,How many windows are pictured?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,3,118,0.8238088332676653,-1.7109375,5,3,16.0,0.018255630923081537,0.886859507142915,16.0,0.016070768832455045,20.0,0.018768288337097712,,,0.6695919455357793,0.8427376486136673,,,,,,,,,,,,,
855,counting,How many sheep can you see?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000131197.jpg,0,512,0.0,-0.11572265625,2,0,,,,,,,,,,,,,,,,,,,,,,,,
856,counting,How many people are there?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,0,512,0.0,-0.11572265625,1,0,,,,,,,,,,,,,,,,,,,,,,,,
857,counting,How many people are in the image?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,0,512,0.0,-0.10693359375,1,0,,,,,,,,,,,,,,,,,,,,,,,,
858,counting,How many birds are there?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000436929.jpg,0,512,0.0,-0.251953125,3,0,,,,,,,,,,,,,,,,,,,,,,,,
859,counting,How many men are playing baseball?,5,http://images.cocodataset.org/train2014/COCO_train2014_000000284012.jpg,0,18,0.9964186734203438,-1.6875,4,0,,,,,,,,,,,,,,,,,,,,,,,,
860,counting,How many pots are hanging under the shelf?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000000138.jpg,0,512,0.0,-0.27734375,2,0,,,,,,,,,,,,,,,,,,,,,,,,
861,counting,How many zebras are there?,13,http://images.cocodataset.org/train2014/COCO_train2014_000000262285.jpg,0,512,0.0,-1.3984375,1,0,,,,,,,,,,,,,,,,,,,,,,,,
862,counting,How many zebras can you see eating?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,0,512,0.0,-0.330078125,1,0,,,,,,,,,,,,,,,,,,,,,,,,
863,counting,How many kinds of animals are in this photo?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,2,105,0.7160165424237631,-0.1474609375,1,2,15.0,0.025296930292207916,0.0,18.0,0.029541650283790244,,,,,0.9910760598382222,,,,,,,,,,,,,,
864,counting,How many different types of animals are in this scene?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,2,103,0.9483366235285163,-0.1337890625,1,2,16.0,0.012584044110180301,0.954434002924965,16.0,0.01683033151280726,,,,,0.954434002924965,,,,,,,,,,,,,,
865,counting,How many animals are there?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,0,512,0.0,-0.12451171875,3,0,,,,,,,,,,,,,,,,,,,,,,,,
866,counting,How many arrows can be seen?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000393242.jpg,0,512,0.0,-0.8671875,1,0,,,,,,,,,,,,,,,,,,,,,,,,
867,counting,How many stripes are at the bottom of the picture?,5,http://images.cocodataset.org/train2014/COCO_train2014_000000393242.jpg,0,512,0.0,-0.9296875,5,0,,,,,,,,,,,,,,,,,,,,,,,,
868,counting,How many potted plants do you see?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000415089.jpg,0,72,0.9911945081168687,-0.609375,3,0,,,,,,,,,,,,,,,,,,,,,,,,
869,counting,How many chairs are there?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000415089.jpg,0,512,0.0,-0.515625,2,0,,,,,,,,,,,,,,,,,,,,,,,,
870,counting,How many kids in this photo?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000393384.jpg,0,0,0.9837955899479237,-0.890625,2,0,,,,,,,,,,,,,,,,,,,,,,,,
871,counting,How many animals?,5,http://images.cocodataset.org/train2014/COCO_train2014_000000393386.jpg,0,512,0.0,-0.77734375,5,0,,,,,,,,,,,,,,,,,,,,,,,,
872,counting,How many laptops are on the coffee table?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000137918.jpg,0,512,0.0,-0.169921875,3,0,,,,,,,,,,,,,,,,,,,,,,,,
873,counting,How many people are in the picture?,50,http://images.cocodataset.org/train2014/COCO_train2014_000000438196.jpg,0,512,0.0,-0.90234375,1,0,,,,,,,,,,,,,,,,,,,,,,,,
874,counting,How many knobs are there?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000524471.jpg,0,34,0.9876563457721184,-1.0703125,3,0,,,,,,,,,,,,,,,,,,,,,,,,
875,counting,How many buses are there?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000393403.jpg,0,512,0.0,-0.482421875,1,0,,,,,,,,,,,,,,,,,,,,,,,,
876,counting,How many decks does this bus have?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000393403.jpg,0,4,0.995175863453364,-0.15625,2,0,,,,,,,,,,,,,,,,,,,,,,,,
877,counting,How many windows?,11,http://images.cocodataset.org/train2014/COCO_train2014_000000283700.jpg,0,512,0.0,-0.625,0,0,,,,,,,,,,,,,,,,,,,,,,,,
878,counting,How many steps does it take to get to the top?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000257513.jpg,1,39,0.9905001978880124,-0.49609375,2,1,17.0,0.014533704097281719,0.8726389366057715,,,,,,,,,,,,,,,,,,,,,
879,counting,How many ski boards are in the picture?,5,http://images.cocodataset.org/train2014/COCO_train2014_000000000201.jpg,0,512,0.0,-0.76953125,5,0,,,,,,,,,,,,,,,,,,,,,,,,
880,counting,How many blue stripes are on the babies shirt?,many,http://images.cocodataset.org/train2014/COCO_train2014_000000131279.jpg,0,22,0.9939411056010867,-1.5234375,5,0,,,,,,,,,,,,,,,,,,,,,,,,
881,counting,How many babies are in this photo?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000131279.jpg,0,512,0.0,-0.1474609375,2,0,,,,,,,,,,,,,,,,,,,,,,,,
882,counting,How many balls are on the ground?,6,http://images.cocodataset.org/train2014/COCO_train2014_000000554301.jpg,0,42,0.9952908011489129,-1.4296875,7,0,,,,,,,,,,,,,,,,,,,,,,,,
883,counting,How many glasses are there?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000262359.jpg,0,512,0.0,-0.482421875,2,0,,,,,,,,,,,,,,,,,,,,,,,,
884,counting,How many horses are on the picture?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000524508.jpg,0,512,0.0,-0.3203125,3,0,,,,,,,,,,,,,,,,,,,,,,,,
885,counting,How many horses are in the picture?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000524508.jpg,0,512,0.0,-0.427734375,3,0,,,,,,,,,,,,,,,,,,,,,,,,
886,counting,How many kids?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000393438.jpg,0,512,0.0,-0.41015625,0,0,,,,,,,,,,,,,,,,,,,,,,,,
887,counting,How many black umbrellas?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000393442.jpg,0,512,0.0,-0.427734375,3,0,,,,,,,,,,,,,,,,,,,,,,,,
888,counting,How many skis are on the ground?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000131299.jpg,1,65,0.5227429810224666,-1.2578125,4,1,34.0,0.07884425198360398,0.9424889261853939,,,,,,,,,,,,,,,,,,,,,
