image_id,question_type,question,ground_truth,image_url,n_clusters,n_noise,attention_entropy,token_confidence,predicted_token,cluster_count
540,yes/no,Is the towel rack silver?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,0,0,0.7382902706094027,-0.7890625,There,0
541,yes/no,Is there a shower curtain?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,0,0,0.8884576577833853,-1.015625,No,0
542,yes/no,Is the toilet lid down?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,0,0,0.7108915930837625,-0.1884765625,Yes,0
543,yes/no,Does this cake look like it chocolate?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000092.jpg,0,0,0.741115475714855,-0.369140625,Yes,0
544,yes/no,Is this a small town?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000094.jpg,0,0,0.8594797448921448,-0.375,Yes,0
545,yes/no,Will these planes be used to transport people?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,0,0,0.6427724511724359,-0.90625,It,0
546,yes/no,Is the room carpeted?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,0,0.6656614629398531,-0.1884765625,Yes,0
547,yes/no,Is there a fireplace?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,0,0.7322968208787018,-0.58203125,No,0
548,yes/no,Are stains on the floor?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,0,0.7368710406012152,-1.0703125,There,0
549,yes/no,Are these boys at home?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,0,0.2978083897192135,-1.1796875,It,0
550,yes/no,Is this a 60's motif?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,0,0.6122873732683272,-0.1650390625,No,0
551,yes/no,Is the light green?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,0,0.45910406693142697,-0.2216796875,Yes,0
552,yes/no,Is it raining?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,0,0.8914695141432777,-0.92578125,It,0
553,yes/no,Is this woman crossing a street?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,0,0.4457930467108544,-0.83984375,Yes,0
554,yes/no,Is this in the United States?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,0,0.4212642802915984,-0.79296875,I,0
555,yes/no,Is there anyone in the cockpit?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131174.jpg,0,0,0.7370184906288193,-0.671875,Yes,0
556,yes/no,Is the bus stopped?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000546151.jpg,0,0,0.6968528912113975,-0.2578125,Yes,0
557,yes/no,Is this an ocean area?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000109.jpg,0,0,0.5873660099626681,-0.94140625,It,0
558,yes/no,Is the ground near the waterfront squishy?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000109.jpg,0,0,0.8079873096099403,-1.09375,Yes,0
559,yes/no,Is the water calm?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000109.jpg,0,0,0.5665705366359565,-0.1611328125,Yes,0
560,yes/no,Is this a cheese pizza?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000110.jpg,0,0,0.5551993014080184,-1.03125,I,0
561,yes/no,Is there more than one vase on the table?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000305853.jpg,0,0,0.7003930232632731,-0.12890625,Yes,0
562,yes/no,Is there a cake here?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000113.jpg,0,0,0.7321524982507276,-0.10693359375,Yes,0
563,yes/no,Are there any pens on the table?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000113.jpg,0,0,0.021500737750119285,-0.1201171875,No,0
564,yes/no,Is this image tilted?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262260.jpg,0,0,0.7653706256620972,-0.83203125,Yes,0
565,yes/no,Does this image contain a pie pan?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262261.jpg,0,0,0.6015877632220306,-0.03173828125,Yes,0
566,yes/no,Is this a large house?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.6536035711821844,-1.2109375,It,0
567,yes/no,Is there a fountain in front of the building?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.28908251980861094,-0.71875,No,0
568,yes/no,Is the sun shining?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.6692745649766343,-0.60546875,Yes,0
569,yes/no,Is this a church?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.6145660552733585,-1.15625,It,0
570,yes/no,Are there clouds visible?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.3342143434513799,-0.59765625,No,0
571,yes/no,Is this a sunny day?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.6396970508706136,-0.2080078125,Yes,0
572,yes/no,Are the hedges well-groomed?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.40753957431753984,-1.2109375,I,0
573,yes/no,Does the building in the back have an elevator?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.2500231941535585,-1.1015625,I,0
574,yes/no,Do you a phone booth?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.8639353754613658,-0.5546875,No,0
575,yes/no,Are the buildings tall?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.45812027093929947,-0.95703125,Yes,0
576,yes/no,Is the clock between two arches?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.34187671445027756,-0.9296875,No,0
577,yes/no,Are there any entrance gates at the bottom of the tower?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.3746305668905996,-0.8125,There,0
578,yes/no,Is the building a high rise?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.6857809088960697,-0.3515625,No,0
579,yes/no,Is part of this tower made of wood?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.7254557388867778,-0.283203125,Yes,0
580,yes/no,Can the tree tell time?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.7616131890394555,-0.81640625,No,0
581,yes/no,Is the emblem a sun face clock?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.4491625225654832,-0.95703125,I,0
582,yes/no,Is the ram's fleece dirty?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131197.jpg,0,0,0.41627608433415897,-1.359375,I,0
583,yes/no,Is there a travel guide on the table?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000127.jpg,0,0,0.7160378099924432,-0.1337890625,Yes,0
584,yes/no,Is there snow?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,0,0,0.8389668038743047,-0.06884765625,Yes,0
585,yes/no,Is it summer?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,0,0,0.8345106921308577,-0.470703125,No,0
586,yes/no,Is the picture in color?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524420.jpg,0,0,0.6914457394294623,-0.09423828125,Yes,0
587,yes/no,Is there a dog in the photo?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524420.jpg,0,0,0.7265429206306474,-0.05615234375,Yes,0
588,yes/no,Is the dog on a leash?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524420.jpg,0,0,0.6845028522539663,-0.05615234375,Yes,0
589,yes/no,Are all of the birds in flight?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000436929.jpg,0,0,0.6838957413708393,-0.26171875,No,0
590,yes/no,Are there three birds in the picture?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000436929.jpg,0,0,0.764294835192789,-0.2080078125,Yes,0
591,yes/no,Is this a dog?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000436929.jpg,0,0,0.045780051021961525,-0.01177978515625,No,0
592,yes/no,Is this a winter scene?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000436929.jpg,0,0,0.778142161201432,-0.10693359375,Yes,0
593,yes/no,Is the water frozen?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000436929.jpg,0,0,0.7395971739629241,-0.7421875,Yes,0
594,yes/no,Is that a laptop on the chair?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131208.jpg,0,0,0.40999358839168953,-0.203125,Yes,0
595,yes/no,Is Cingular a sponsor of this field?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000284012.jpg,0,0,0.6867446807931024,-1.03125,Yes,0
596,yes/no,Is this a conventional kitchen?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000138.jpg,0,0,0.5747474676425792,-1.296875,It,0
597,yes/no,Is the area lit?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262283.jpg,0,0,0.8794864201214756,-0.380859375,Yes,0
598,yes/no,Are the vases identical?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262283.jpg,0,0,0.7796203100146063,-1.2890625,I,0
599,yes/no,Are these the normal size pieces of pizza?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524428.jpg,0,0,0.434489724582994,-1.1484375,I,0
600,yes/no,Could you eat all of this pizza?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524428.jpg,0,0,0.703927061597475,-0.68359375,It,0
601,yes/no,Is there broccoli on a slice of pizza?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524428.jpg,0,0,0.7335175372383638,-1.15625,No,0
602,yes/no,Is there an animal that seems to stick out?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262285.jpg,0,0,0.5755337826473431,-0.08544921875,There,0
603,yes/no,Is this in a zoo?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262285.jpg,0,0,0.9663294030367918,-0.27734375,No,0
604,yes/no,Is this in a desert?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262285.jpg,0,0,0.967601075803885,-0.9453125,No,0
605,yes/no,Is this a banana toast?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000142.jpg,0,0,0.7933819939026896,-0.05615234375,Yes,0
606,yes/no,Are the people playing a game?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131215.jpg,0,0,0.4128438362133816,-1.2421875,I,0
607,yes/no,Is the TV turned on?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131215.jpg,0,0,0.7361994799862324,-0.08544921875,Yes,0
608,yes/no,Is this person watching a movie?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131215.jpg,0,0,0.25927640821535386,-0.99609375,I,0
609,yes/no,Is one of the giraffes eating?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000144.jpg,0,0,0.45107791713659817,-0.142578125,Yes,0
610,yes/no,Is it daytime?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393362.jpg,0,0,0.7684595445943287,-0.1982421875,Yes,0
611,yes/no,Are the kickstands down?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393362.jpg,0,0,0.7730032815152958,-0.1884765625,Yes,0
612,yes/no,Do you see any motorcycle helmets?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393362.jpg,0,0,0.7636844986951846,-0.32421875,Yes,0
613,yes/no,Is the kite high in the air?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000149.jpg,0,0,0.6888910374239432,-0.8828125,Yes,0
614,yes/no,Is the sky clear?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000149.jpg,0,0,0.5540938871073974,-0.314453125,No,0
615,yes/no,Are the people flying kites?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000149.jpg,0,0,0.6415183242263595,-0.12890625,Yes,0
616,yes/no,Can you see any fish?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000471373.jpg,0,0,0.9099427779399654,-1.1171875,No,0
617,yes/no,Is this man swimming?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000471373.jpg,0,0,0.7768962583808255,-0.439453125,No,0
618,yes/no,Is he turning?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000471373.jpg,0,0,0.6893472924452718,-0.79296875,No,0
619,yes/no,Does the man have short hair?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000471373.jpg,0,0,0.6272970880642745,-0.3203125,Yes,0
620,yes/no,Is the bus featured in this picture typical?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131225.jpg,0,0,0.8969544910728273,-1.2265625,No,0
621,yes/no,Is this the latest make and model?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131225.jpg,0,0,0.47305430321574554,-0.11572265625,No,0
622,yes/no,Are there any building in the area?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131225.jpg,0,0,0.6306588994916308,-0.18359375,Yes,0
623,yes/no,Is there a fence in the background?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,0,0,0.912195864660619,-0.76953125,No,0
624,yes/no,Is the zebra's tail up?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,0,0,0.8506080785465803,-0.76171875,Yes,0
625,yes/no,Are they the same type of animal?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,0,0,0.8812376328389881,-0.05615234375,Yes,0
626,yes/no,Are all zebras facing the same way?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,0,0,0.23255194681943359,-0.451171875,No,0
627,yes/no,Are the zebras running?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,0,0,0.8550491677636118,-0.6171875,No,0
628,yes/no,Is he going to fall?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262299.jpg,0,0,0.423749580828497,-0.7421875,I,0
629,yes/no,Are the traffic lights facing the same direction?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393242.jpg,0,0,0.9049708318644979,-0.75,No,0
630,yes/no,Is this cake made with fondant?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393375.jpg,0,0,0.8675123872553374,-0.87890625,No,0
631,yes/no,Is there a fork on the plate?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262308.jpg,0,0,0.09892908732536902,-0.251953125,No,0
632,yes/no,Is this black and white?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262308.jpg,0,0,0.23938847575933608,-0.060302734375,Yes,0
633,yes/no,Is a military person in the picture?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000165.jpg,0,0,0.8069926091767667,-0.019775390625,Yes,0
634,yes/no,Are they smiling?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000165.jpg,0,0,0.8765837481551028,-0.1513671875,Yes,0
635,yes/no,Is this an old building?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000415089.jpg,0,0,0.7934225479483932,-0.76171875,Yes,0
636,yes/no,Is the room almost full?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000415089.jpg,0,0,0.882004516086614,-0.67578125,No,0
637,yes/no,Are the people on a soft surface?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393384.jpg,0,0,0.35844538341579424,-0.30859375,No,0
638,yes/no,Has the grass been mowed recently?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393386.jpg,0,0,0.7526550430413486,-0.71875,No,0
639,yes/no,Is this scene in America?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131245.jpg,0,0,0.9024064819725071,-0.2177734375,No,0
640,yes/no,Are all the laptops on?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000137918.jpg,0,0,0.7998003080493616,-0.341796875,Yes,0
641,yes/no,Is this a hotel room?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393394.jpg,0,0,0.4334501137321534,-0.9921875,I,0
642,yes/no,Is this a hotel?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393394.jpg,0,0,0.48159104104504374,-1.1875,I,0
643,yes/no,Is an elephant walking down the street?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000438196.jpg,0,0,0.4006456694573738,-0.0439453125,Yes,0
644,yes/no,Is the guy in the yellow shirt wearing a tie?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000438196.jpg,0,0,0.5537060634201053,-1.078125,Yes,0
645,yes/no,Is this a church?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393396.jpg,0,0,0.8320888743486528,-0.375,Yes,0
646,yes/no,Is there snow in the picture?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393396.jpg,0,0,0.7863230831140313,-0.1884765625,Yes,0
647,yes/no,Is there a clock on the church tower?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393396.jpg,0,0,0.4216404524348592,-0.73828125,There,0
648,yes/no,Is there a clock?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393396.jpg,0,0,0.4541913407052015,-0.451171875,No,0
649,yes/no,Is this person wearing a backpack?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524470.jpg,0,0,0.7944740607570886,-0.1982421875,Yes,0
650,yes/no,Is there a street light in the photo?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524470.jpg,0,0,0.7811475588915111,-0.404296875,Yes,0
651,yes/no,Is the sun up?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524470.jpg,0,0,0.8496080224577078,-0.88671875,It,0
652,yes/no,Is the oven on?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524471.jpg,0,0,0.8518356112434367,-0.27734375,Yes,0
653,yes/no,Is there a window in this scene?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524471.jpg,0,0,0.6735429980142772,-0.251953125,Yes,0
654,yes/no,Is this toast done?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524471.jpg,0,0,0.8562680232422912,-0.58203125,I,0
655,yes/no,Is the microwave on?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524471.jpg,0,0,0.8145508449180552,-1.09375,I,0
656,yes/no,Is the toaster on?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524471.jpg,0,0,0.8473564107040689,-0.546875,Yes,0
657,yes/no,Is this a one way street?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393403.jpg,0,0,0.7938913284865843,-0.53515625,Yes,0
658,yes/no,Are there people boarding the bus?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393403.jpg,0,0,0.9332135605446833,-0.515625,No,0
659,yes/no,Is there a hardware store in the area?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393403.jpg,0,0,0.40884493641950614,-0.59765625,I,0
660,yes/no,Are the drying the animal with a blow dryer?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524476.jpg,0,0,0.7968939041820522,-0.169921875,Yes,0
661,yes/no,Is this a hotel?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000283700.jpg,0,0,0.9026818455585319,-0.6640625,No,0
662,yes/no,Can you see the man's shadow?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262336.jpg,0,0,0.4672063301576768,-0.6484375,Yes,0
663,yes/no,Is this lacrosse?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262336.jpg,0,0,0.7461634712266834,-0.0771484375,No,0
664,yes/no,The color of the court is green?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262336.jpg,0,0,0.8567881888396057,-0.78125,The,0
665,yes/no,Is this pizza nutritious enough to eat for a full dinner?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000194.jpg,0,0,0.9273416796024575,-0.94921875,I,0
666,yes/no,Are both beds made?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000257513.jpg,0,0,0.8997722174103117,-1.015625,It,0
667,yes/no,Is there a ladder in the picture?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000257513.jpg,0,0,0.7065710065226498,-0.052001953125,Yes,0
668,yes/no,Is this vehicle parked in a residential driveway?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393412.jpg,0,0,0.7617423009458658,-0.11572265625,Yes,0
669,yes/no,Is the color of the car very common for vehicles?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393412.jpg,0,0,0.8316609671543295,-1.359375,I,0
670,yes/no,Are all the people looking at the same thing?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000458785.jpg,0,0,0.4347828405374598,-0.92578125,There,0
671,yes/no,Do these ski boards have personality?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000201.jpg,0,0,0.8693359325164494,-0.91015625,Yes,0
672,yes/no,Is the woman wearing a dress?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131277.jpg,0,0,0.06494539726620539,-0.314453125,No,0
673,yes/no,Are they playing a game?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131277.jpg,0,0,0.71344144193076,-0.421875,Yes,0
674,yes/no,Will the bent person fall forward?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131277.jpg,0,0,0.5956800207129549,-0.77734375,It,0
675,yes/no,Is there a man and a woman?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131277.jpg,0,0,0.5886871173021937,-0.11572265625,Yes,0
676,yes/no,Is this photo to blurry?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131277.jpg,0,0,0.2973736121410637,-0.052001953125,No,0
677,yes/no,Would you get a ticket if you disobeyed this sign?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393422.jpg,0,0,0.8204534407493032,-1.2890625,Yes,0
678,yes/no,Is the red stop sign on a wooden pole?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393422.jpg,0,0,0.6605688166108632,-0.5625,No,0
679,yes/no,Can you see the sun in the picture?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393422.jpg,0,0,0.5483492353954715,-0.298828125,Yes,0
680,yes/no,Are they twins?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131279.jpg,0,0,0.8985304251160223,-0.91015625,It,0
681,yes/no,Is one of the children a boy?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131279.jpg,0,0,0.7821724497962963,-0.369140625,Yes,0
682,yes/no,Are these teenagers?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131279.jpg,0,0,0.20544072528609328,-0.0439453125,No,0
683,yes/no,Are both of the children smiling?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131279.jpg,0,0,0.8561389209635605,-1.625,The,0
684,yes/no,Is this child wearing socks?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131279.jpg,0,0,0.7142285297334817,-0.38671875,No,0
685,yes/no,Is the man's shirt a solid color?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000448671.jpg,0,0,0.5592503963028433,-0.2177734375,No,0
686,yes/no,Is this man tan?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000554301.jpg,0,0,0.7948721065073745,-0.2421875,Yes,0
687,yes/no,The tablecloths are white?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262359.jpg,0,0,0.7667898627782275,-0.0986328125,Yes,0
688,yes/no,Are the pictures colorful?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262359.jpg,0,0,0.7551030834361172,-0.2275390625,Yes,0
689,yes/no,Do you a mirror in the background?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262359.jpg,0,0,0.43564887750620357,-0.80859375,No,0
690,yes/no,Is there food on the table?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262359.jpg,0,0,0.16317916543081154,-0.26171875,No,0
691,yes/no,Is there a pillow present in the picture?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393432.jpg,0,0,0.8623307350438825,-0.1796875,Yes,0
692,yes/no,Is she wearing a bathing suit?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000036.jpg,0,0,0.8830509845659915,-0.03173828125,Yes,0
693,yes/no,Are they surrounded by trees?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524508.jpg,0,0,0.8094497706247673,-0.193359375,Yes,0
694,yes/no,Is there a puddle of water on the dirt?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524508.jpg,0,0,0.8311002780797687,-0.169921875,Yes,0
695,yes/no,Are these men on a boat?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,0,0.08966643492848372,-0.05615234375,No,0
696,yes/no,Are the boys happy?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,0,0.8520062609821201,-0.890625,I,0
697,yes/no,Is the man in the forefront trying to get signal on a cell phone?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,0,0.1463648238781991,-1.171875,It,0
698,yes/no,Was this photo taken recently?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,0,0.11633737687270657,-0.87890625,I,0
699,yes/no,Is this  a beach?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,0,0.6663758131717833,-0.0277099609375,Yes,0
700,yes/no,Is the guy making a performance?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,0,0.8813903724845727,-1.015625,It,0
701,yes/no,Is he doing a trick?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,0,0.42099303013885375,-0.2373046875,No,0
702,yes/no,Is the man in the foreground barefooted?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,0,0.6753500550270696,-1.0546875,Yes,0
703,yes/no,Is this busy metropolis?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,0,0.8407757597901888,-0.287109375,No,0
704,yes/no,What is the man on a skateboard?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,0,0.4227144053489116,-1.2109375,I,0
705,yes/no,Are there waves in the picture?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,0,0.6957441477955175,-0.298828125,Yes,0
706,yes/no,Did the man just steal the boy's kite?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393438.jpg,0,0,0.6533373675875185,-0.94921875,It,0
707,yes/no,Is this a steam engine train?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000165859.jpg,0,0,0.6799671976088386,-0.0771484375,Yes,0
708,yes/no,Are the umbrellas wet?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393442.jpg,0,0,0.8287103644316903,-0.5703125,Yes,0
709,yes/no,Is there snow on the ground?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131299.jpg,0,0,0.7532504729121631,-0.07275390625,Yes,0
710,yes/no,Does this oven look new?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131300.jpg,0,0,0.883789351348875,-0.3515625,No,0
711,yes/no,Does the oven have a digital buttons?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131300.jpg,0,0,0.36671367603510735,-0.462890625,There,0
712,yes/no,Is this oven greasy?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131300.jpg,0,0,0.8934506163039766,-0.7265625,Yes,0
713,yes/no,Is the pizza on a baking tray?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131300.jpg,0,0,0.5728241438165799,-0.439453125,There,0
714,yes/no,Do you like chocolate cake?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393445.jpg,0,0,0.40001347158732453,-0.404296875,I,0
715,yes/no,Are there any water glasses on the table?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524518.jpg,0,0,0.8646261568311737,-0.2216796875,Yes,0
