image_id,question_type,question,ground_truth,image_url,n_clusters,n_noise,attention_entropy,token_confidence,predicted_token,cluster_count,cluster_0_n_points,cluster_0_avg_strength,cluster_0_entropy,cluster_1_n_points,cluster_1_avg_strength,cluster_2_n_points,cluster_2_avg_strength,cluster_3_n_points,cluster_3_avg_strength,cluster_1_entropy,cluster_2_entropy,cluster_3_entropy,cluster_4_n_points,cluster_4_avg_strength,cluster_5_n_points,cluster_5_avg_strength,cluster_6_n_points,cluster_6_avg_strength,cluster_7_n_points,cluster_7_avg_strength,cluster_8_n_points,cluster_8_avg_strength,cluster_4_entropy,cluster_5_entropy,cluster_6_entropy,cluster_7_entropy,cluster_8_entropy
754,yes/no,Does this phone fold closed?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,23,0.12584301153581673,-0.54296875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,yes/no,Is the phone broken?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,60,0.5418400727386289,-0.75390625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,yes/no,Is the phone light on?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,12,0.1319633808660889,-0.2470703125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,yes/no,Is the display on?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,31,0.36527889964171345,-0.212890625,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,yes/no,Is the person using skype?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,26,0.3903454041563009,-0.283203125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,yes/no,Is the phone on?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,1,81,0.5073578619095342,-0.34765625,no,1,15.0,0.05553488367167456,0.9182958340544896,,,,,,,,,,,,,,,,,,,,,,,,
760,yes/no,Is the background clear?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,26,0.013411031996013734,-0.4453125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,yes/no,Is this an inside stadium?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000336077.jpg,0,512,0.0,-0.59765625,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,yes/no,Is the stadium crowded?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000336077.jpg,0,16,0.24024101186092028,-0.169921875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,yes/no,Is the stadium full?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000336077.jpg,2,68,0.5654450335927801,-0.298828125,yes,2,15.0,0.043499211303652405,0.0,22.0,0.04356310601481893,,,,,0.8508642289005679,,,,,,,,,,,,,,,,,
764,yes/no,Is there a baseball player holding a bat?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000336077.jpg,0,4,0.125,-0.15625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,yes/no,Is this bathroom all white?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000546179.jpg,0,26,0.39024037800847455,-0.451171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,yes/no,Has the bathroom been renovated recently?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000546179.jpg,0,0,0.9989372610472069,-0.81640625,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,yes/no,Are there towels on the ground?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000546179.jpg,0,512,0.0,-0.203125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,yes/no,Does this look clean?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000546179.jpg,0,52,0.36866426039865796,-0.1201171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,yes/no,Is the shower curtain open?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000546179.jpg,0,0,0.997829856135424,-0.41015625,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,yes/no,Does this bike have training wheels?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393493.jpg,0,38,0.43242895013388016,-0.1376953125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,yes/no,Is the picnic table red?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393493.jpg,0,20,0.013912965993203609,-0.1201171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,yes/no,Is this a clean room?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131351.jpg,0,512,0.0,-0.70703125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,yes/no,Is this bathroom clean?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131351.jpg,0,512,0.0,-0.8046875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,yes/no,Is the room clean?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131351.jpg,0,2,-0.0,-0.7421875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,yes/no,Is there a mirror in the bathroom?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131351.jpg,0,512,0.0,-0.11572265625,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,yes/no,Is there a green plant in this room?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131351.jpg,0,512,0.0,-0.1884765625,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,yes/no,Is this room clean?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131351.jpg,0,512,0.0,-0.625,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,yes/no,Is the cat trying to catch a bird?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524572.jpg,0,23,0.28186239010097214,-0.1376953125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,yes/no,Is the writing in French?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393503.jpg,0,22,0.3084587161161261,-0.1748046875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,yes/no,Is this a traveling circus?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393503.jpg,0,2,0.9904681423755284,-0.7109375,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,yes/no,Are there long lenses?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000414639.jpg,0,512,0.0,-0.75390625,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,yes/no,Is everyone wearing long sleeves?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,80,0.49999968950709406,-0.6171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,yes/no,Are the woman wearing short dresses?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,8,0.25,-0.462890625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,yes/no,Is the lady smiling?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,9,154,0.6366779846939196,-0.111328125,yes,9,18.0,0.02937877845103902,1.0,27.0,0.02940004609892138,27.0,0.029370261138779368,18.0,0.029436108316214522,1.0,1.0,1.0,18.0,0.0293856790692767,31.0,0.027512314440983777,27.0,0.029394240928124902,20.0,0.02648703682930542,2.0,1.1633322422395941e-07,1.0,0.745152435826055,1.0,0.8637400525036966,0.0
785,yes/no,Do they play for Red Sox?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,23,0.9467199125666089,-0.1376953125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,yes/no,Is this a mixed race group?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,44,0.992658452287017,-0.1650390625,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,yes/no,Are these people getting reading to go play sports?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,64,0.3968906358747382,-0.2470703125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,yes/no,Is there any females?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,4,0.125,-0.111328125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,yes/no,Is this a shop?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,16,0.16307016528032794,-0.1025390625,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,yes/no,Are they happy?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,37,0.1250346262353133,-0.111328125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,yes/no,Are the trying to fix the train?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000497565.jpg,1,59,0.37500805624497674,-0.2177734375,yes,1,18.0,0.12499478561968187,0.0,,,,,,,,,,,,,,,,,,,,,,,,
792,yes/no,Is the train black?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000497565.jpg,0,61,0.1285510822205718,-0.1376953125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,yes/no,Is this an evening scene?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000101431.jpg,0,27,0.3124999998472212,-0.1337890625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,yes/no,Is this a desert scene?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000101431.jpg,0,58,0.9983200193526577,-0.427734375,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,yes/no,Is this a city street?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262442.jpg,0,14,0.3509193652572005,-0.15625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,yes/no,Is she wearing a bonnet?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000021895.jpg,0,512,0.0,-0.314453125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,yes/no,Was the woman's collar treated with starch?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000021895.jpg,0,91,0.4797413796367622,-0.341796875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,yes/no,Is it going to storm?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131373.jpg,0,18,0.14912276478712225,-0.142578125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,yes/no,Does this room have a low ceiling?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000109277.jpg,0,512,0.0,-0.1796875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,yes/no,Is a person wearing a hooded sweatshirt?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131376.jpg,0,2,-0.0,-0.111328125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,yes/no,Is he wearing a helmet?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131376.jpg,0,512,0.0,-0.12451171875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,counting,How many tattoos can be seen on this man's body?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000393227.jpg,0,6,0.9909697976755195,-0.5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,counting,How many pieces of furniture which are used for sleeping are featured in this picture?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000131074.jpg,0,89,0.3047214559456091,-0.32421875,two,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,counting,How many people are in this image?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000393230.jpg,0,0,0.9959321610444188,-0.11572265625,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,counting,How many sheeps are this?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000131093.jpg,0,2,0.9912335740173246,-0.30859375,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,counting,How many giraffes are there?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,6,0.9930507643633031,-0.1611328125,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,counting,How many animals are in this photo?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,6,0.1981203125901445,-0.1513671875,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,counting,How many people are on the boat?,5,http://images.cocodataset.org/train2014/COCO_train2014_000000262171.jpg,0,48,0.9959400821644508,-0.9296875,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,counting,How many people are wearing shorts in the forefront of this photo?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000524325.jpg,3,173,0.9969949702765315,-2.03125,5,3,18.0,0.004931278163932877,0.9910760598382222,17.0,0.005123998026872463,21.0,0.00487804182199797,,,0.9774178175281716,0.0,,,,,,,,,,,,,,,,
810,counting,How many planes are in the picture?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000131118.jpg,0,0,0.9967630223177846,-0.169921875,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,counting,How many trees are in this photo?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000524338.jpg,0,0,0.994236653547673,-1.4453125,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,counting,How many flowers are painted on the vase?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000131128.jpg,0,42,0.19024294044161238,-0.83203125,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,counting,How many elephants are in the water?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000370986.jpg,0,16,0.9972603109238983,-0.921875,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,counting,How many tails can you see in this picture?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000370986.jpg,0,10,0.9954643252361323,-0.890625,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,counting,How many tusks are visible?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000262204.jpg,0,0,0.9964429442438457,-0.369140625,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,counting,How many trees on the table?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000458763.jpg,1,36,0.9887295963182896,-0.1982421875,3,1,20.0,0.007861249434472662,0.0,,,,,,,,,,,,,,,,,,,,,,,,
817,counting,How many horns are in the picture?,0,http://images.cocodataset.org/train2014/COCO_train2014_000000458763.jpg,0,0,0.9906015629507201,-0.6953125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,counting,How many Giraffes are in this image?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000000072.jpg,0,512,0.0,-0.1474609375,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,counting,How many stairs are there?,6,http://images.cocodataset.org/train2014/COCO_train2014_000000393290.jpg,0,69,0.9860289970879106,-0.6640625,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,counting,How many windows are there?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000393291.jpg,0,46,0.9905323715527062,-0.36328125,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,counting,How many birds are in the sink?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000393292.jpg,0,0,0.9973432597201349,-0.1796875,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,counting,How many tennis players are in the photo?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000262221.jpg,0,0,0.9959776736294361,-0.2470703125,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,counting,How many black sheep are there?,10,http://images.cocodataset.org/train2014/COCO_train2014_000000524375.jpg,0,0,0.9854280057328617,-1.8671875,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,counting,How many lunches is this?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,6,0.9938780719715411,-0.232421875,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,counting,How many hot dogs are shown?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,48,0.716086044638107,-0.111328125,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,counting,How many pickle spears are there?,0,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,512,0.0,-0.1474609375,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,counting,How many people are eating this hotdog?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,1,43,0.9983010417132789,-0.302734375,1,1,17.0,0.0057148492534169325,0.9774178175281716,,,,,,,,,,,,,,,,,,,,,,,,
828,counting,How many sauces are there?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.9975944869440395,-0.203125,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,counting,How many kinds of meat products are here?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,1,115,0.6556862425154129,-0.83203125,2,1,16.0,0.0547375808849984,0.954434002924965,,,,,,,,,,,,,,,,,,,,,,,,
830,counting,How many rolls of toilet paper are on the toilet tank?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,2,149,0.9948845955239249,-0.18359375,2,2,39.0,0.007067905119992859,0.8395595987270131,25.0,0.006928546466712954,,,,,0.6343095546405662,,,,,,,,,,,,,,,,,
831,counting,How many layers are in this cake?,7,http://images.cocodataset.org/train2014/COCO_train2014_000000000092.jpg,2,98,0.9961768032780939,-1.859375,9,2,22.0,0.0068945248299418374,0.9940302114769565,19.0,0.006235923558619602,,,,,0.9494520153879484,,,,,,,,,,,,,,,,,
832,counting,How many people can eat this cake?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000000092.jpg,1,38,0.9958769604613645,-0.439453125,1,1,19.0,0.006009496096513633,0.9258628921382102,,,,,,,,,,,,,,,,,,,,,,,,
833,counting,How many vehicles are shown?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000000094.jpg,0,8,0.9924412147569042,-0.1650390625,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,counting,How many lamps are there?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,38,0.484375,-0.193359375,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,counting,How many lamps are in the room?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,2,0.9982470061207974,-0.1884765625,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,counting,How many pictures on the wall?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,2,84,0.9915265755853327,-0.2216796875,4,2,16.0,0.007700329888900195,0.9528195311147832,28.0,0.009640777726221768,,,,,0.9397387539970584,,,,,,,,,,,,,,,,,
837,counting,How many TVs are on?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,1,65,0.991168388761555,-0.11572265625,1,1,35.0,0.0074020553002741895,0.5916727785823275,,,,,,,,,,,,,,,,,,,,,,,,
838,counting,How many pictures are on the wall?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,2,81,0.699445838731586,-0.2578125,4,2,15.0,0.03335757719175978,0.9654013672997089,30.0,0.0398046269603809,,,,,0.892320349714147,,,,,,,,,,,,,,,,,
839,counting,How many men in the picture are wearing sunglasses?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000131172.jpg,0,0,0.9968757360200413,-0.640625,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,counting,How many people can be seen?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,4,0.9958979122518041,-0.30859375,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,counting,How many green lights are there?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,512,0.0,-0.76171875,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,counting,How many lights does the plane have?,5,http://images.cocodataset.org/train2014/COCO_train2014_000000131174.jpg,0,0,0.9941221580166775,-1.3203125,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,counting,How many planes are in this photo?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000131174.jpg,0,0,0.9953413568447632,-0.1337890625,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,counting,How many people are standing in this image?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000546151.jpg,0,2,0.9952932558759785,-1.0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,counting,How many poles is the person holding?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000021826.jpg,2,144,0.7241420444282745,-0.12890625,2,2,35.0,0.026321261458273824,0.8304289983406244,83.0,0.029760647181379527,,,,,0.7260570219947269,,,,,,,,,,,,,,,,,
846,counting,How many bodies of water are in this scene?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000000109.jpg,0,0,0.9971421256020895,-0.212890625,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,counting,How many light post is there?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000000109.jpg,0,0,0.9954961704250285,-1.8046875,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,counting,How many people are in the picture?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000000113.jpg,0,2,0.9957556053468478,-0.1650390625,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,counting,How many pigeons are there?,6,http://images.cocodataset.org/train2014/COCO_train2014_000000262260.jpg,0,22,0.9950447391945633,-1.375,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,counting,How many bells are there?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.9806862563680453,-0.2080078125,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,counting,How many clock faces does this building have?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,72,0.9928242244986903,-0.65625,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,counting,How many flags are by the building's entrance?,0,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,1,75,0.9980025738912641,-0.5703125,1,1,20.0,0.005191127653052729,0.0,,,,,,,,,,,,,,,,,,,,,,,,
853,counting,How many windows are shown?,5,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.9954704035999882,-1.7578125,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,counting,How many windows are pictured?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,3,118,0.8238088332676653,-1.7109375,5,3,16.0,0.018255630923081537,0.886859507142915,16.0,0.016070768832455045,20.0,0.018768288337097715,,,0.6695919455357793,0.8427376486136673,,,,,,,,,,,,,,,,
855,counting,How many sheep can you see?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000131197.jpg,0,8,0.25,-0.11572265625,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,counting,How many people are there?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,0,2,-0.0,-0.11572265625,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,counting,How many people are in the image?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,0,0,0.9965993433646341,-0.10693359375,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,counting,How many birds are there?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000436929.jpg,0,38,0.995332827605679,-0.251953125,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,counting,How many men are playing baseball?,5,http://images.cocodataset.org/train2014/COCO_train2014_000000284012.jpg,1,7,0.9965503187511404,-1.6875,4,1,25.0,0.006617665494638693,0.9709505944546686,,,,,,,,,,,,,,,,,,,,,,,,
860,counting,How many pots are hanging under the shelf?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000000138.jpg,0,31,0.9976687393889465,-0.27734375,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,counting,How many zebras are there?,13,http://images.cocodataset.org/train2014/COCO_train2014_000000262285.jpg,0,0,0.9895676693058204,-1.3984375,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,counting,How many zebras can you see eating?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,0,0,0.9968425573348048,-0.330078125,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,counting,How many kinds of animals are in this photo?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,3,114,0.9345364567434915,-0.1474609375,1,3,18.0,0.014939785656577977,0.0,16.0,0.016633969077801965,18.0,0.01505811501345308,,,0.954434002924965,0.9910760598382222,,,,,,,,,,,,,,,,
864,counting,How many different types of animals are in this scene?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,2,103,0.9483366235285163,-0.1337890625,1,2,16.0,0.012584044110180301,0.954434002924965,16.0,0.016830331512807252,,,,,0.954434002924965,,,,,,,,,,,,,,,,,
865,counting,How many animals are there?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,1,25,0.9941468324438294,-0.12451171875,3,1,27.0,0.008029266962752461,0.8075742570071975,,,,,,,,,,,,,,,,,,,,,,,,
866,counting,How many arrows can be seen?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000393242.jpg,0,26,0.4625549647676366,-0.8671875,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,counting,How many stripes are at the bottom of the picture?,5,http://images.cocodataset.org/train2014/COCO_train2014_000000393242.jpg,0,15,0.9948606989152418,-0.9296875,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,counting,How many potted plants do you see?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000415089.jpg,0,66,0.9900808820829062,-0.609375,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,counting,How many chairs are there?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000415089.jpg,0,512,0.0,-0.515625,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,counting,How many kids in this photo?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000393384.jpg,0,0,0.9837955899479237,-0.890625,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,counting,How many animals?,5,http://images.cocodataset.org/train2014/COCO_train2014_000000393386.jpg,3,85,0.9618652980617588,-0.77734375,5,3,26.0,0.015624294254535803,0.9041852211335144,22.0,0.010506425733372104,12.0,0.015092073222913366,,,0.9609557933859342,0.9798687566511528,,,,,,,,,,,,,,,,
872,counting,How many laptops are on the coffee table?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000137918.jpg,0,22,0.9943450808281903,-0.169921875,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,counting,How many people are in the picture?,50,http://images.cocodataset.org/train2014/COCO_train2014_000000438196.jpg,0,32,0.9976225488262532,-0.90234375,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,counting,How many knobs are there?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000524471.jpg,0,34,0.9876322235249899,-1.0703125,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,counting,How many buses are there?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000393403.jpg,0,12,0.3231203125901445,-0.482421875,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,counting,How many decks does this bus have?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000393403.jpg,0,20,0.9975108321585178,-0.15625,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,counting,How many windows?,11,http://images.cocodataset.org/train2014/COCO_train2014_000000283700.jpg,0,0,0.9966383773705811,-0.625,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,counting,How many steps does it take to get to the top?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000257513.jpg,1,55,0.9883050167835928,-0.49609375,2,1,17.0,0.014716247325088902,0.8726389366057715,,,,,,,,,,,,,,,,,,,,,,,,
