image_id,question_type,question,ground_truth,image_url,n_clusters,n_noise,attention_entropy,token_confidence,predicted_token,cluster_count,cluster_0_n_points,cluster_0_avg_strength,cluster_1_n_points,cluster_1_avg_strength,cluster_2_n_points,cluster_2_avg_strength,cluster_3_n_points,cluster_3_avg_strength,cluster_4_n_points,cluster_4_avg_strength,cluster_5_n_points,cluster_5_avg_strength,cluster_6_n_points,cluster_6_avg_strength,cluster_0_entropy,cluster_1_entropy,cluster_2_entropy,cluster_3_entropy,cluster_4_entropy,cluster_5_entropy,cluster_6_entropy,cluster_7_n_points,cluster_7_avg_strength,cluster_8_n_points,cluster_8_avg_strength,cluster_9_n_points,cluster_9_avg_strength,cluster_7_entropy,cluster_8_entropy,cluster_9_entropy,cluster_10_n_points,cluster_10_avg_strength,cluster_10_entropy,cluster_11_n_points,cluster_11_avg_strength,cluster_11_entropy,cluster_12_n_points,cluster_12_avg_strength,cluster_13_n_points,cluster_13_avg_strength,cluster_14_n_points,cluster_14_avg_strength,cluster_12_entropy,cluster_13_entropy,cluster_14_entropy
782,yes/no,Is everyone wearing long sleeves?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,3,157,0.9989845054319232,-0.083984375,No,3,183.0,0.0019011710025328974,57.0,0.0019016078302618498,16.0,0.0018920531597504742,,,,,,,,,0.8556651403987418,0.9339565779934618,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,yes/no,Are the woman wearing short dresses?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,11,174,0.9973333189832334,-0.19091796875,Yes,11,28.0,0.002051249085816295,21.0,0.0020387789526633737,20.0,0.0020300674230241513,16.0,0.0020544105280240767,18.0,0.002034329515482051,33.0,0.00201898002166514,15.0,0.0020300674230241517,0.7166201077041059,0.6454645236511275,0.8586727110732552,0.954434002924965,0.9910760598382222,0.7842694171907774,0.7219280948873623,35.0,0.002032175051162673,20.0,0.00205219751847863,24.0,0.0020390424061806894,0.8693802156096484,0.858672711073255,0.7801071010409177,15.0,0.0020330181024180815,0.8830374409547587,,,,,,,,,,,,
784,yes/no,Is the lady smiling?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,9,219,0.9973310795269469,-0.0703125,Yes,9,25.0,0.002057887513008854,19.0,0.002037756039243672,15.0,0.0020351628683328055,15.0,0.0020351628683328055,24.0,0.0020223425488806106,15.0,0.0020301352920770424,31.0,0.0020298433682944513,0.9224447258666204,0.6858128831725211,0.9967916319816366,0.9967916319816366,0.75,0.7219280948873623,0.9501459864344521,17.0,0.0020450405769764806,22.0,0.002034797226423296,,,0.9360847109776411,0.826074224242703,,,,,,,,,,,,,,,,
785,yes/no,Do they play for Red Sox?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,4,140,0.9992607329678072,-0.0257110595703125,No,4,30.0,0.001830533946796258,12.0,0.0018294731842654012,120.0,0.0018509792891248605,39.0,0.0018610986478094162,,,,,,,0.8710776902592272,0.9795739585136223,0.930340370208185,0.9465053443704651,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,yes/no,Is this a mixed race group?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,3,153,0.9989261682242211,-0.10980224609375,No,3,202.0,0.00191152694052006,76.0,0.0019091551493871691,4.0,0.0018849621905244823,,,,,,,,,0.8812802914530131,0.8437755810949505,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,yes/no,Are these people getting reading to go play sports?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,4,147,0.9993519935717348,-0.36474609375,No,4,33.0,0.0018146676058075411,65.0,0.0018243016822865855,36.0,0.0018317262035940308,13.0,0.001819016256219018,,,,,,,0.9296609226356499,0.9228095755521672,0.9435794406736079,0.92146324007577,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,yes/no,Is there any females?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,2,214,0.9611945465079579,-0.0202178955078125,Yes,2,21.0,0.008842672444972407,16.0,0.011857073736089388,,,,,,,,,,,0.8788805926228209,0.8194483718728035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,yes/no,Is this a shop?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,2,167,0.9988916882542559,-0.0034236907958984375,No,2,204.0,0.0019169745429757678,87.0,0.001911733808820433,,,,,,,,,,,0.7951948401243044,0.9202418698756618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,yes/no,Are they happy?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,9,197,0.9972858580358446,-0.0413818359375,Yes,9,24.0,0.0020557537323292368,19.0,0.0020418465903164567,16.0,0.002042211652794292,18.0,0.0020434227330779053,31.0,0.002025238771048291,15.0,0.0020388426476416967,33.0,0.0020360561620965906,0.9808340377961403,0.90647263812994,0.9320201587042914,0.9910760598382222,0.9025351077292174,0.7219280948873623,0.9144223030359735,16.0,0.002047166072136345,17.0,0.002040521321489357,,,0.886859507142915,0.8739810481273578,,,,,,,,,,,,,,,,
791,yes/no,Are the trying to fix the train?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000497565.jpg,8,158,0.9960570869013582,-0.21728515625,Yes,8,159.0,0.001955212907050401,23.0,0.0019506467527712044,31.0,0.0019520108833188934,25.0,0.001952412588373061,33.0,0.0019542833532356445,42.0,0.0019550849334338495,32.0,0.0019464265184803843,0.9156417049611031,0.9863237070924826,0.8824911369394364,0.9568830873849072,0.9815069814404956,0.9636285790612292,0.9578124929850237,106.0,0.0019505002786209607,,,,,0.9407130038942607,,,,,,,,,,,,,,,,,
792,yes/no,Is the train black?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000497565.jpg,7,115,0.9979876704911208,-0.0755615234375,Yes,7,73.0,0.0020148340636229204,38.0,0.002029031558753567,21.0,0.002002375175652838,11.0,0.001976117320584962,21.0,0.0019795369482217087,156.0,0.0020017809683780443,103.0,0.001990858239718122,0.8386169340812686,0.7996680068017687,0.82824947120962,0.9431887805255736,0.978033486181519,0.8789300017328611,0.8799584008723861,,,,,,,,,,,,,,,,,,,,,,,,
793,yes/no,Is this an evening scene?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000101431.jpg,9,172,0.9981152251361866,-0.0202178955078125,Yes,9,32.0,0.0020559157732554416,27.0,0.002048604423901337,21.0,0.002037802987921754,19.0,0.002030659237810133,36.0,0.0020339817251931267,47.0,0.002035734627840555,68.0,0.002043925999493973,0.9320201587042914,0.9471772432519091,0.5916727785823275,0.9041116874399232,0.9206762346118342,0.8787307203606219,0.8334573614184753,43.0,0.00203758970814155,16.0,0.00203344674841112,,,0.9133389713725333,0.954434002924965,,,,,,,,,,,,,,,,
794,yes/no,Is this a desert scene?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000101431.jpg,7,223,0.9922712257763185,-0.297607421875,No,7,35.0,0.0023107085915163523,100.0,0.0023383599850446725,15.0,0.0023126322378985765,23.0,0.0023462524516815308,39.0,0.002330020615916625,13.0,0.0023262740705895417,112.0,0.0023329712171340404,0.9510053640038267,0.9713501414683509,0.9500685975366211,0.9314885997695779,0.9676950688440977,0.8420887815606471,0.9443877443715548,,,,,,,,,,,,,,,,,,,,,,,,
795,yes/no,Is this a city street?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262442.jpg,1,251,0.9778744703159763,-0.045440673828125,Yes,1,16.0,0.004890293715629868,,,,,,,,,,,,,0.9362025230160499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,yes/no,Is she wearing a bonnet?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000021895.jpg,2,272,0.9950042288438873,-0.274169921875,No,2,19.0,0.0022442959417432527,15.0,0.0021580210230923874,,,,,,,,,,,0.8614856395892376,0.9859247724121322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,yes/no,Was the woman's collar treated with starch?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000021895.jpg,0,270,0.9666190381063349,-0.1998291015625,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,yes/no,Is it going to storm?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131373.jpg,1,270,0.9950247568834134,-0.1658935546875,No,1,26.0,0.0022223854215522145,,,,,,,,,,,,,0.99473723787795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,yes/no,Does this room have a low ceiling?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000109277.jpg,4,344,0.9974958385710848,-0.669921875,Yes,4,92.0,0.0018765757069830644,20.0,0.0018754022051353312,39.0,0.0018760716806625545,21.0,0.0018713366521746478,,,,,,,0.9473868032223783,0.9835386311891134,0.9803292693891239,0.9566859396996199,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,yes/no,Is a person wearing a hooded sweatshirt?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131376.jpg,10,144,0.9970183469989938,-0.0650634765625,No,10,32.0,0.0021107078409196155,9.0,0.002087369543301381,16.0,0.0021300898342234437,19.0,0.002139543114120143,133.0,0.002142855982298227,120.0,0.002134697077277264,2.0,0.002071154542367459,0.9366726859368482,0.9656336071428252,0.9320201587042914,0.9520903566147753,0.9183429932499779,0.924284953342808,0.0,36.0,0.002135001108544776,72.0,0.0021425629118649214,16.0,0.002126932586445444,0.9912281199204381,0.9718950469374493,0.9320201587042914,,,,,,,,,,,,,,,
801,yes/no,Is he wearing a helmet?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131376.jpg,6,174,0.9994305471429072,-0.007350921630859375,No,6,166.0,0.001846364945933449,15.0,0.0018671373261888904,17.0,0.0018471604074048057,5.0,0.001824580686754246,28.0,0.0018459747589203615,15.0,0.001844731678274625,,,0.9447477797995723,0.9182958340544896,0.9038817882085971,0.9709505944546686,0.9524653357498784,0.9877812438119247,,,,,,,,,,,,,,,,,,,,,,,,,
802,counting,How many tattoos can be seen on this man's body?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000393227.jpg,4,212,0.9952228489306021,-0.032257080078125,,4,22.0,0.002066539521084976,54.0,0.0020671674005007354,22.0,0.002066539521084976,16.0,0.002055944055944056,,,,,,,0.4394969869215134,0.3809465857053901,0.4394969869215134,0.954434002924965,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,counting,How many pieces of furniture which are used for sleeping are featured in this picture?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000131074.jpg,2,251,0.9972032280792089,-0.0122833251953125,,2,25.0,0.001918631811996019,16.0,0.0019169053277273368,,,,,,,,,,,0.9445127868218253,0.5435644431995964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,counting,How many people are in this image?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000393230.jpg,4,238,0.9991634573029144,-0.005878448486328125,,4,68.0,0.0019065162590133828,52.0,0.0019029159179977662,15.0,0.001907488411394817,19.0,0.0019091158175885286,,,,,,,0.7935036921668553,0.8644817635670581,0.7835807040488099,0.9041116874399233,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,counting,How many sheeps are this?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000131093.jpg,0,70,0.9956092889527163,-0.11639404296875,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,counting,How many giraffes are there?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,4,187,0.9941045922139944,-0.0307464599609375,,4,16.0,0.002210101264456715,24.0,0.0021763764231883024,37.0,0.0021685984417786513,18.0,0.0021583898411784803,,,,,,,0.8194483718728035,0.9608948553419607,0.9668839871923409,0.9182958340544896,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,counting,How many animals are in this photo?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,10,168,0.9940517665472742,-0.007843017578125,,10,22.0,0.0021509457835136333,24.0,0.002173841004738708,12.0,0.0022235477350299898,22.0,0.002187096132816383,46.0,0.0021801804138193363,16.0,0.0021771547867581267,28.0,0.0021814153636402363,0.9056185178648963,0.9182958340544896,0.6500224216483541,0.9922150607220183,0.8154913038332715,0.8112781244591328,0.5916727785823275,24.0,0.00219372369685522,14.0,0.0021643730561117973,44.0,0.002179866062955833,0.920619835714305,0.9852281360342515,0.6840384356390417,,,,,,,,,,,,,,,
808,counting,How many people are on the boat?,5,http://images.cocodataset.org/train2014/COCO_train2014_000000262171.jpg,0,38,0.9966810334487836,-0.09844970703125,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,counting,How many people are wearing shorts in the forefront of this photo?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000524325.jpg,0,46,0.9992399732632021,-0.05572509765625,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,counting,How many planes are in the picture?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000131118.jpg,3,247,0.9964989839160578,-0.01525115966796875,,3,98.0,0.002130693196199992,23.0,0.0021258174680622395,21.0,0.0020856839235269572,,,,,,,,,0.8051561932873239,0.8865408928220899,0.931410723799767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,counting,How many trees are in this photo?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000524338.jpg,0,88,0.9977422721399785,-0.0217132568359375,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,counting,How many flowers are painted on the vase?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000131128.jpg,0,44,0.998270830081022,-0.0755615234375,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,counting,How many elephants are in the water?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000370986.jpg,0,50,0.998511280205036,-0.01922607421875,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,counting,How many tails can you see in this picture?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000370986.jpg,0,92,0.9983736402159467,-0.0162506103515625,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,counting,How many tusks are visible?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000262204.jpg,3,144,0.9973236115309964,-0.0093231201171875,,3,106.0,0.0020439520761430384,24.0,0.002054183428696595,27.0,0.002034297532189924,,,,,,,,,0.6428540202829226,0.9808340377961404,0.9746913179422255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,counting,How many trees on the table?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000458763.jpg,0,52,0.997762679865624,-0.0182342529296875,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,counting,How many horns are in the picture?,0,http://images.cocodataset.org/train2014/COCO_train2014_000000458763.jpg,0,8,0.9978439370884435,-0.038330078125,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,counting,How many Giraffes are in this image?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000000072.jpg,8,238,0.9989730502485707,-0.0227203369140625,,8,52.0,0.001862288434424576,17.0,0.0018622057953339788,31.0,0.0018537776744039177,19.0,0.001859197732436243,30.0,0.0018684511068740397,32.0,0.0018625079445089747,24.0,0.001860415281704374,0.8255064731124776,0.9360847109776411,0.8946416338681262,0.90647263812994,0.7067271332318005,0.9230218461456751,0.9591479170272448,20.0,0.0018540840255100923,,,,,0.9835386311891134,,,,,,,,,,,,,,,,,
819,counting,How many stairs are there?,6,http://images.cocodataset.org/train2014/COCO_train2014_000000393290.jpg,0,2,0.9990085409843539,-0.080810546875,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,counting,How many windows are there?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000393291.jpg,5,186,0.9984159970026711,-0.01525115966796875,,5,44.0,0.001921288187701714,27.0,0.0019241773665476486,17.0,0.0019227510689285622,17.0,0.0019139487750507787,19.0,0.0019192185694118199,,,,,0.6789448684425624,0.8256265261578954,0.9774178175281716,0.6722948170756379,0.858059727974443,,,,,,,,,,,,,,,,,,,,,,,,,,
821,counting,How many birds are in the sink?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000393292.jpg,8,184,0.9996478213384475,-0.026214599609375,,8,25.0,0.0017814188600313757,58.0,0.0017824053040280511,38.0,0.001782915490903021,25.0,0.001784358156719199,6.0,0.0017755402666557298,31.0,0.001779950314199351,12.0,0.001779954907998875,0.9358079150368515,0.9080784529248976,0.9366107178069573,0.8142554996197252,0.0,0.9205901960963747,0.8734790278701756,17.0,0.0017825768866334174,,,,,0.6722948170756379,,,,,,,,,,,,,,,,,
822,counting,How many tennis players are in the photo?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000262221.jpg,4,208,0.9948155516789944,-0.0147552490234375,,4,18.0,0.0021285856848631546,39.0,0.00214491858864112,16.0,0.0020960729982801452,23.0,0.0021110455664581237,,,,,,,0.9182958340544896,0.9404518312396364,0.8194483718728035,0.8753801625759555,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,counting,How many black sheep are there?,10,http://images.cocodataset.org/train2014/COCO_train2014_000000524375.jpg,0,46,0.9959791912710342,-0.261962890625,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,counting,How many lunches is this?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,5,114,0.9975721093217723,-0.058837890625,,5,16.0,0.001932187433569194,16.0,0.0019321874335691937,56.0,0.0019348988950252288,16.0,0.0019321874335691935,16.0,0.0019321874335691935,,,,,0.954434002924965,0.954434002924965,0.863120568566631,0.954434002924965,0.954434002924965,,,,,,,,,,,,,,,,,,,,,,,,,,
825,counting,How many hot dogs are shown?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,5,143,0.9972948473959407,-0.01326751708984375,,5,22.0,0.0019394290157288138,37.0,0.001939192013466153,19.0,0.0019283522784002548,93.0,0.0019445836025740624,23.0,0.001942479131804794,,,,,0.9456603046006401,0.9172839070945175,0.9649618403823442,0.9331605798537491,0.4262286569981449,,,,,,,,,,,,,,,,,,,,,,,,,,
826,counting,How many pickle spears are there?,0,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,1,68,0.9974746997417142,-0.02923583984375,,1,30.0,0.001946118152226609,,,,,,,,,,,,,0.9182958340544896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,counting,How many people are eating this hotdog?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,1,72,0.9976612898894964,-0.0182342529296875,,1,54.0,0.0019444200117192092,,,,,,,,,,,,,0.8256265261578954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,counting,How many sauces are there?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,1,72,0.9972581527180815,-0.005878448486328125,,1,42.0,0.001964730161173853,,,,,,,,,,,,,0.9424257960378288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,counting,How many kinds of meat products are here?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,1,114,0.9972050869605849,-0.004894256591796875,,1,70.0,0.001957826491639117,,,,,,,,,,,,,0.9141008920185653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,counting,How many rolls of toilet paper are on the toilet tank?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,7,172,0.9959767677021069,-0.03173828125,,7,22.0,0.0019880456533500203,30.0,0.0020076002007600193,18.0,0.0019943224216544646,44.0,0.00198695928960502,84.0,0.0019990644856207333,48.0,0.0019956501995650193,46.0,0.001982661067831325,0.9713067383178076,0.0,0.8527924884900406,0.7426185503291657,0.690814021097605,0.8194483718728035,0.9300167775596904,,,,,,,,,,,,,,,,,,,,,,,,
831,counting,How many layers are in this cake?,7,http://images.cocodataset.org/train2014/COCO_train2014_000000000092.jpg,0,48,0.9944697493009156,-0.04852294921875,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,counting,How many people can eat this cake?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000000092.jpg,4,178,0.9942304924339822,-0.0307464599609375,,4,20.0,0.002223008134188854,48.0,0.0021977466781185266,15.0,0.0021623806396200676,33.0,0.002183967702080166,,,,,,,0.0,0.8194483718728035,0.7219280948873623,0.8905178564996012,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,counting,How many vehicles are shown?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000000094.jpg,1,168,0.997729616768932,-0.0267181396484375,,1,22.0,0.00196110643366121,,,,,,,,,,,,,0.9940302114769565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,counting,How many lamps are there?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,8,180,0.9990439315759004,-0.007843017578125,,8,16.0,0.0018624025248747292,129.0,0.0018683799745189838,20.0,0.0018608654663947778,16.0,0.0018624025248747292,10.0,0.0018567666437815736,24.0,0.0018581329179859745,32.0,0.00185855987867485,0.8112781244591328,0.7390126408891067,0.9709505944546686,0.8112781244591328,0.9709505944546686,0.9206198357143051,0.8957541375001011,22.0,0.0018631011878201614,,,,,0.6840384356390417,,,,,,,,,,,,,,,,,
835,counting,How many lamps are in the room?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,6,176,0.9989881050888818,-0.00882720947265625,,6,15.0,0.0018678042794459321,130.0,0.0018725357442254489,20.0,0.0018717627821575066,21.0,0.0018657162780156516,16.0,0.0018635412765257745,10.0,0.0018617142752742788,,,0.9967916319816366,0.9691382067552249,0.858672711073255,0.82824947120962,0.0,0.7219280948873623,,,,,,,,,,,,,,,,,,,,,,,,,
836,counting,How many pictures on the wall?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,9,152,0.9989940397655905,-0.0122833251953125,,9,28.0,0.0018724239811180015,16.0,0.001872232526723204,190.0,0.0018720773478979524,32.0,0.001872232526723205,46.0,0.0018697269713825967,46.0,0.0018683285218901618,30.0,0.0018712497274965786,0.690814021097605,0.954434002924965,0.6724903657111446,0.954434002924965,0.7626869246085832,0.940725014049597,0.7835807040488099,16.0,0.0018628512613781344,18.0,0.0018655316229052974,,,0.8112781244591328,0.0,,,,,,,,,,,,,,,,
837,counting,How many TVs are on?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,6,184,0.9988909461296429,-0.01030731201171875,,6,18.0,0.0018789829840352148,148.0,0.0018839547779827698,24.0,0.001878982984035215,22.0,0.001876593940190288,24.0,0.001878982984035215,18.0,0.0018789829840352148,,,0.0,0.7146174648896574,0.0,0.6840384356390417,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
838,counting,How many pictures are on the wall?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,7,201,0.9989767917430011,-0.01525115966796875,,7,15.0,0.0018670598829679222,157.0,0.0018736229334189297,22.0,0.0018688863687733555,16.0,0.0018620370470029816,54.0,0.0018648275114279478,39.0,0.001863968906989497,32.0,0.0018620370470029816,0.9967916319816366,0.9951933875770288,0.9456603046006401,0.0,0.8256265261578954,0.6789538995185758,0.0,,,,,,,,,,,,,,,,,,,,,,,,
839,counting,How many men in the picture are wearing sunglasses?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000131172.jpg,4,148,0.9981028693218735,-0.01129150390625,,4,60.0,0.0019366527494252491,19.0,0.0019449945461450947,36.0,0.0019471070152790964,26.0,0.0019463890025144086,,,,,,,0.9018972358711528,0.9355095604394199,0.8480368059161336,0.9629470156266078,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,counting,How many people can be seen?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,5,226,0.9976068530117631,-0.066650390625,,5,56.0,0.0019291732545065581,36.0,0.0019278517219305162,132.0,0.0019295336724818421,22.0,0.0019295336724818423,14.0,0.0019252086567784312,,,,,0.49123734182433315,0.6500224216483541,0.4394969869215134,0.4394969869215134,0.863120568566631,,,,,,,,,,,,,,,,,,,,,,,,,,
841,counting,How many green lights are there?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,196,0.9980170747895694,-0.10003662109375,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,counting,How many lights does the plane have?,5,http://images.cocodataset.org/train2014/COCO_train2014_000000131174.jpg,0,38,0.9982232506570199,-0.08929443359375,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,counting,How many planes are in this photo?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000131174.jpg,9,130,0.9978200633469941,-0.0093231201171875,,9,31.0,0.00197949157421597,19.0,0.0019740911197677286,95.0,0.001978121458920767,95.0,0.001977501406743375,31.0,0.0019652403749775534,18.0,0.0019733160545459894,18.0,0.001986406044957573,0.8508524922799745,0.90647263812994,0.7543842601748887,0.8716457272639797,0.8546474832938571,0.0,0.8527924884900404,14.0,0.0019691085576279813,16.0,0.00198804229375902,,,0.5916727785823275,0.0,,,,,,,,,,,,,,,,
844,counting,How many people are standing in this image?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000546151.jpg,3,348,0.9969240387133274,-0.00685882568359375,,3,15.0,0.00198363250597784,37.0,0.0020020188578434633,19.0,0.002007384338325354,,,,,,,,,0.7219280948873623,0.8533777455647802,0.8580597279744429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,counting,How many poles is the person holding?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000021826.jpg,3,112,0.9922693768823371,-0.07183837890625,,3,32.0,0.002340252340252341,210.0,0.0023691299881776076,16.0,0.0023402523402523403,,,,,,,,,0.8112781244591328,0.8212085159709116,0.8112781244591328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,counting,How many bodies of water are in this scene?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000000109.jpg,7,274,0.996309711476643,-0.006366729736328125,,7,28.0,0.002018764471529843,42.0,0.0020284307470841306,28.0,0.0020343792243483066,16.0,0.0020299178664001747,16.0,0.002018206801786327,26.0,0.0020275155967357955,24.0,0.0020247129487940196,0.9141008920185653,0.7909313302309545,0.805288621665821,1.0,0.886859507142915,0.962947015626608,0.6567045482143387,,,,,,,,,,,,,,,,,,,,,,,,
847,counting,How many light post is there?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000000109.jpg,0,90,0.9967245306496608,-0.06817626953125,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,counting,How many people are in the picture?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000000113.jpg,5,203,0.9976085737760235,-0.00833892822265625,,5,40.0,0.0020355925418218427,65.0,0.002036152437084101,105.0,0.002030855650158601,13.0,0.002054815612492757,15.0,0.0020202265274020526,,,,,0.8418953738949195,0.8933763322207988,0.8152375044620596,0.7793498372920851,0.9500685975366211,,,,,,,,,,,,,,,,,,,,,,,,,,
849,counting,How many pigeons are there?,6,http://images.cocodataset.org/train2014/COCO_train2014_000000262260.jpg,0,8,0.9963262151989218,-0.186279296875,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,counting,How many bells are there?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,22,0.9955550728982215,-0.11309814453125,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
