image_id,question_type,question,ground_truth,image_url,n_clusters,n_noise,attention_entropy,token_confidence,predicted_token,cluster_count,cluster_0_n_points,cluster_0_avg_strength,cluster_0_entropy,cluster_1_n_points,cluster_1_avg_strength,cluster_2_n_points,cluster_2_avg_strength,cluster_3_n_points,cluster_3_avg_strength,cluster_4_n_points,cluster_4_avg_strength,cluster_5_n_points,cluster_5_avg_strength,cluster_6_n_points,cluster_6_avg_strength,cluster_7_n_points,cluster_7_avg_strength,cluster_8_n_points,cluster_8_avg_strength,cluster_9_n_points,cluster_9_avg_strength,cluster_10_n_points,cluster_10_avg_strength,cluster_11_n_points,cluster_11_avg_strength,cluster_1_entropy,cluster_2_entropy,cluster_3_entropy,cluster_4_entropy,cluster_5_entropy,cluster_6_entropy,cluster_7_entropy,cluster_8_entropy,cluster_9_entropy,cluster_10_entropy,cluster_11_entropy,cluster_12_n_points,cluster_12_avg_strength,cluster_12_entropy,cluster_13_n_points,cluster_13_avg_strength,cluster_13_entropy
899,counting,How many phones do you see?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,2,124,0.9985108970906771,-0.018078884109854698,,2,403.0,0.001972544654037989,0.9865255912877259,32.0,0.0019605103393034846,,,,,,,,,,,,,,,,,,,,,0.9487255623298354,,,,,,,,,,,,,,,,
900,counting,How many cookies can be seen?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000000009.jpg,4,148,0.9993337544792412,-0.0583987683057785,,4,84.0,0.0018676168561884933,0.9870960050155582,225.0,0.0018769273917135644,23.0,0.001883091067231834,95.0,0.0018731248111648153,,,,,,,,,,,,,,,,,0.9839217792435647,0.8745301621997,0.9610343524268949,,,,,,,,,,,,,,
901,counting,How many girls are visible?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000393493.jpg,8,202,0.9989381614188594,-0.033777836710214615,,8,140.0,0.001911641709040491,0.9838428954149717,16.0,0.0019130953804445733,17.0,0.0018989683375470277,23.0,0.0019120791494552614,18.0,0.0018952536557271863,10.0,0.0019012216208276079,15.0,0.0018989601388808462,10.0,0.0018913719462303586,,,,,,,,,0.9755307720176266,0.9963890537299693,0.9375221328852416,0.9532156861075463,0.8649735207179273,0.9161314485121342,0.9372305632161296,,,,,,,,,,
902,counting,How many colors are in the tile?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000131351.jpg,3,155,0.9987855291691189,-0.015955401584506035,,3,16.0,0.00197266583693189,0.9755307720176265,339.0,0.0019925726815201612,35.0,0.0019724929065423175,,,,,,,,,,,,,,,,,,,0.9823971140178639,0.9782957150117773,,,,,,,,,,,,,,,
903,counting,How many people are standing next to each other?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,8,284,0.9988123670661334,-0.015841003507375717,,8,19.0,0.001967564381669973,0.9826301639446198,20.0,0.001944546188024606,35.0,0.0019738430049936555,28.0,0.00194476567769402,21.0,0.0019670391693775986,13.0,0.0019384829607458792,16.0,0.0019394166509133861,33.0,0.0019401902414146936,,,,,,,,,0.9927376486136672,0.9738749368280546,0.9722040294927505,0.8881659264001538,0.9629470156266078,0.9248008763572906,0.9564703881617337,,,,,,,,,,
904,counting,How many rackets?,8,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,7,289,0.9988729992075209,-0.026067860424518585,,7,21.0,0.0019644538822752395,0.931410723799767,17.0,0.0019342777599807464,23.0,0.0019268072007798543,15.0,0.0019626912929597818,35.0,0.0019799289087492184,29.0,0.001942435006742549,15.0,0.0019594307418916777,,,,,,,,,,,0.9605278493513334,0.9705502589382583,0.8830374409547587,0.9859394176176558,0.97854632924748,0.8830374409547587,,,,,,,,,,,
905,counting,How many people are in this photo?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,9,284,0.9987633786192985,-0.026372088119387627,,9,15.0,0.0019392457244611985,0.9664572819896988,21.0,0.0019839006227333135,11.0,0.001960799853689504,35.0,0.001985694851122089,31.0,0.001956186365635356,20.0,0.001972036751217045,11.0,0.001939709740991971,18.0,0.0019394129748721066,21.0,0.001950606282301873,,,,,,,0.9748830897462036,0.9940302114769565,0.9738749368280546,0.9801667511608102,0.9008047485295136,0.9431887805255736,0.9248127822568166,0.934519555118908,,,,,,,,,
906,counting,How many girls are in the picture?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,9,274,0.9987830762367249,-0.039379630237817764,,9,15.0,0.001959066976950536,0.9654013672997089,20.0,0.001982429920477055,16.0,0.0019597090913485945,34.0,0.0019846181994784802,30.0,0.0019595922046327387,20.0,0.0019733677382938737,12.0,0.0019459862181548228,18.0,0.0019390912803934667,20.0,0.0019523515506052421,,,,,,,0.9835386311891134,0.9965119062478288,0.9719977955078916,0.9661783347580306,0.9008047485295136,0.9206198357143051,0.9248127822568166,0.9156703652986377,,,,,,,,,
907,counting,How many people don't have a skateboard?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,6,309,0.9991174403481795,-0.07199352234601974,,6,25.0,0.0018330420415779848,0.9697352853986261,17.0,0.0018351071296470423,23.0,0.001830729152792339,51.0,0.0018258780124359273,15.0,0.0018248567006826524,17.0,0.0018229231220101344,,,,,,,,,,,,,0.8409160494198367,0.962336684315086,0.9604059039181274,0.9877812438119247,0.932718552659954,,,,,,,,,,,,
908,counting,How many of the four main individuals are wearing baseball caps?,0,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,8,260,0.99692196818935,-0.00896911695599556,,8,46.0,0.002020223898288215,0.9725854147258669,17.0,0.002018569601434178,16.0,0.0020117798067403906,28.0,0.0020193532842238044,15.0,0.0020068375906617617,94.0,0.0020053825070360655,23.0,0.0019932494272198766,9.0,0.0019980998254903394,,,,,,,,,0.9437600120884535,0.985056822321508,0.9127045965049082,0.9877812438119246,0.9675231954583211,0.9910581831938823,0.9910760598382222,,,,,,,,,,
909,counting,How many racquets?,8,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,7,315,0.9988515560486588,-0.029356300830841064,,7,20.0,0.0019738676481381406,0.9835386311891134,17.0,0.0019297768033328018,17.0,0.001968127492607947,36.0,0.0019816302080967576,32.0,0.001949626553794104,17.0,0.001961227012618975,18.0,0.001926272614332645,,,,,,,,,,,0.9605278493513334,0.8702290979524686,0.9825062502380122,0.9824966515970538,0.9360847109776411,0.9375433175393748,,,,,,,,,,,
910,counting,How many legs are in the image?,8,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,8,313,0.9988024595037722,-0.06020096689462662,,8,15.0,0.0019251925809701312,0.9949490477321437,19.0,0.0019652800894275845,10.0,0.0019427037936785526,17.0,0.0019308367445772991,15.0,0.0019470641319029162,34.0,0.0019714117831228124,35.0,0.0019546385098499356,21.0,0.0019578065509237162,,,,,,,,,0.9649618403823442,0.9709505944546686,0.9856676426534905,0.9602297178607612,0.9813570946988739,0.9603716844220385,0.91874241485597,,,,,,,,,,
911,counting,How many passengers does this bus carry?,30,http://images.cocodataset.org/train2014/COCO_train2014_000000262442.jpg,4,168,0.9975887064534398,-0.3287053108215332,,4,204.0,0.002108217836993879,0.9843074388947652,25.0,0.0020619341622821904,39.0,0.002092601397989692,38.0,0.0020185820429873976,,,,,,,,,,,,,,,,,0.9731010084990855,0.9595059847844324,0.9758316241807181,,,,,,,,,,,,,,
912,counting,How many open umbrellas are there on the beach?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000131374.jpg,6,128,0.9969025265119363,-0.11447938531637192,,6,105.0,0.002195609934008191,0.9810190693436116,87.0,0.00215938377791473,65.0,0.0021689443061262805,88.0,0.0021528822282462527,27.0,0.002130721468050623,17.0,0.002090287958399604,,,,,,,,,,,,,0.9785639966934331,0.9916469412931669,0.9690684828762326,0.9707537064911389,0.9595784770480081,,,,,,,,,,,,
913,counting,How many umbrellas do you see?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000131374.jpg,10,141,0.9977588726262241,-0.06860549002885818,,10,15.0,0.0020637280860290523,0.9877812438119246,72.0,0.002077619455387065,98.0,0.0021065662839572633,79.0,0.0020796590255173957,18.0,0.0021141172020968887,45.0,0.002077035949254948,12.0,0.0020325681127044584,10.0,0.0020821295619536085,26.0,0.002049240192168879,34.0,0.0020672364574258373,,,,,0.9677381749591617,0.9795720815512149,0.9716534821789317,0.8527924884900404,0.9842855255281804,0.9808340377961404,0.8812908992306927,0.9699870314266159,0.9633747691001248,,,,,,,,
914,counting,How many striped objects are in the photo?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000131374.jpg,9,153,0.9979454319312718,-0.08352218568325043,,9,15.0,0.0020619417973591334,0.9500685975366211,45.0,0.002066189380665605,82.0,0.0020821064695617348,44.0,0.002066896030947034,28.0,0.002051530562373316,14.0,0.0021097604890789622,38.0,0.0020641414391033347,75.0,0.002065001406782723,36.0,0.0020691680416663107,,,,,,,0.9435172650335788,0.9805435003114764,0.9656949704580381,0.9631541326391645,0.9402859586706311,0.9573734260821257,0.9830341476225766,0.972909185969769,,,,,,,,,
915,location,Where is the giraffe?,near tree,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,288,0.9959157862683616,-1.1192967891693115,Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,location,Where are the two blue coolers?,left,http://images.cocodataset.org/train2014/COCO_train2014_000000262172.jpg,2,312,0.9977853927575887,-0.6370041966438293,F,2,23.0,0.002018154113321525,0.9910581831938825,21.0,0.002134645429474436,,,,,,,,,,,,,,,,,,,,,0.9424257960378288,,,,,,,,,,,,,,,,
917,location,Where are the trucks?,dock,http://images.cocodataset.org/train2014/COCO_train2014_000000262184.jpg,6,297,0.999094543546356,-1.2149415016174316,Park,6,20.0,0.0020677069073678674,0.8586727110732552,16.0,0.0019493312205211462,44.0,0.0020270499468193932,18.0,0.002005905979032758,26.0,0.0019891056191809024,42.0,0.0020192974248756596,,,,,,,,,,,,,0.9414280318460245,0.9687997898581836,0.9656336071428252,0.9663243931957521,0.9649336559080389,,,,,,,,,,,,
918,location,Where is Brooklyn Avenue?,bottom,http://images.cocodataset.org/train2014/COCO_train2014_000000131126.jpg,8,100,0.9571627906518906,-1.6725168228149414,Brook,8,253.0,0.005649029056113689,0.9693675222728422,21.0,0.004545651365938808,15.0,0.006800210557781686,36.0,0.004604490978321122,45.0,0.004886209353035529,19.0,0.005250382474778678,15.0,0.0066277022876457545,25.0,0.005750725929650181,,,,,,,,,0.9345195551189082,0.9967916319816366,0.9306314909545548,0.9582324871534961,0.899507835327561,0.9709505944546686,0.9119170469093422,,,,,,,,,,
919,location,Where is the bird?,on cliff,http://images.cocodataset.org/train2014/COCO_train2014_000000262201.jpg,4,321,0.9988930850079647,-0.85201096534729,On,4,42.0,0.0020268075000249345,0.9657792272368247,15.0,0.0019556534560627816,19.0,0.0019415418832387616,20.0,0.001967635984786041,,,,,,,,,,,,,,,,,0.9543063494363562,0.9880900585356664,0.9455339504580242,,,,,,,,,,,,,,
920,location,Where is the mirror?,wall,http://images.cocodataset.org/train2014/COCO_train2014_000000262207.jpg,7,190,0.9993794130011812,-1.7479345798492432,On,7,113.0,0.0018628535562314624,0.9773224575070355,19.0,0.0018603142792834033,45.0,0.0018539627521143073,22.0,0.0018693608797355954,15.0,0.0018976451064991599,22.0,0.0018652348785055705,24.0,0.0018682039076655544,,,,,,,,,,,0.886309287687688,0.982832096499016,0.9970151057384782,0.9182958340544896,0.9904129681145393,0.9353389174565615,,,,,,,,,,,
921,location,Where is the sink located?,bathroom,http://images.cocodataset.org/train2014/COCO_train2014_000000393291.jpg,9,218,0.9906805638494245,-0.09694063663482666,Bath,9,28.0,0.0026502765792014533,0.9907251796309312,31.0,0.002757139663093386,40.0,0.002683601930748634,15.0,0.002804469661791341,11.0,0.003063503278898519,15.0,0.0025468176666823563,15.0,0.0029681555117574217,17.0,0.003123437790306132,9.0,0.002926980868509134,,,,,,,0.9639368784721676,0.9745322754693092,0.9500685975366211,0.8453509366224364,0.9473080736174853,0.8830374409547587,0.8409160494198367,0.7642045065086203,,,,,,,,,
922,location,Where is the soap?,shower,http://images.cocodataset.org/train2014/COCO_train2014_000000393291.jpg,6,269,0.9983835212215779,-1.503165364265442,On,6,22.0,0.0018858922204503198,0.9658234187802699,17.0,0.0019281922702022952,30.0,0.0018880948189676932,18.0,0.0018792113269842316,17.0,0.001884020284224406,27.0,0.0018862924894264565,,,,,,,,,,,,,0.9774178175281716,0.9313134025058286,0.9874687506009635,0.9363348190250748,0.9280234518108738,,,,,,,,,,,,
923,location,Where is the human?,on top of hill,http://images.cocodataset.org/train2014/COCO_train2014_000000524375.jpg,6,236,0.9369046477802677,-1.1834203004837036,Hill,6,56.0,0.004494811411721339,0.9857511055415974,41.0,0.005018903507987415,15.0,0.004954332824426668,15.0,0.004592094343228905,38.0,0.0062111949059354896,8.0,0.0039444061931915185,,,,,,,,,,,,,0.9824676376240372,0.9609640474436811,0.982798115178801,0.9928927534735068,0.9463946303571862,,,,,,,,,,,,
924,location,Where is the light coming from?,window,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,4,231,0.9909451611645456,-1.2034475803375244,Light,4,126.0,0.0023872613053091602,0.9834044221002024,16.0,0.002323422851919566,44.0,0.0023964353928382625,26.0,0.002365691646622589,,,,,,,,,,,,,,,,,0.9886085007312413,0.9865515934697008,0.9433061815857016,,,,,,,,,,,,,,
925,location,Where is the television?,wall,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,6,175,0.9994520171254564,-0.3701327443122864,Living,6,98.0,0.0018830086610979134,0.9758184852188767,27.0,0.001893217133966342,41.0,0.0018932042412030615,9.0,0.0018858488719896986,8.0,0.0018845265943047103,11.0,0.0018500062221664683,,,,,,,,,,,,,0.967292449601084,0.9318864026179119,0.9910760598382222,0.8112781244591328,0.9292776059351572,,,,,,,,,,,,
926,location,Where is the street sign?,pole,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,7,342,0.9967683088743886,-1.0910592079162598,On,7,15.0,0.0022949513949122504,0.9018972358711528,15.0,0.002155184920443734,26.0,0.002302777743658395,20.0,0.0022931331831066272,19.0,0.0022862110687511803,16.0,0.0022783091460544273,23.0,0.0021828133256406377,,,,,,,,,,,0.9664572819896989,0.9417436370522245,0.9304820237218406,0.9064726381299402,0.949701216438411,0.9705502589382583,,,,,,,,,,,
927,location,Where are the women walking?,crosswalk,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,5,329,0.9980937734967523,-0.7128266096115112,Side,5,24.0,0.0022957149373277973,0.9899343783255763,43.0,0.0022883456398450955,20.0,0.0024150168339291712,45.0,0.002304861665234431,15.0,0.002114069699830396,,,,,,,,,,,,,,,0.9749721478734824,0.9197173235750931,0.9764030221853734,0.982798115178801,,,,,,,,,,,,,
928,location,Where is the woman standing?,crosswalk,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,6,324,0.9983155298034112,-0.546572744846344,Side,6,25.0,0.0022547326662696624,0.9934804071359582,43.0,0.002253393268541767,22.0,0.0023085958320730243,4.0,0.00191744619947146,45.0,0.0022716791199214013,15.0,0.002081394965434463,,,,,,,,,,,,,0.9749721478734824,0.9115339911368305,1.0,0.9764030221853734,0.982798115178801,,,,,,,,,,,,
929,location,Where was this shot at?,florist,http://images.cocodataset.org/train2014/COCO_train2014_000000262283.jpg,6,141,0.9981798858221961,-1.1772160530090332,Flor,6,191.0,0.0021349158038514427,0.9893352423261401,20.0,0.00220296690935752,12.0,0.002073560729982661,15.0,0.002132548321035128,15.0,0.0021191097826416174,16.0,0.0023276858086969205,,,,,,,,,,,,,0.9854752972273344,0.9795739585136223,0.9543063494363562,0.9664572819896988,0.8387794678549646,,,,,,,,,,,,
930,location,Where is the cupcake?,plate,http://images.cocodataset.org/train2014/COCO_train2014_000000393375.jpg,5,233,0.999479543425241,-0.433348149061203,On,5,34.0,0.001887158611924697,0.9703537297532553,17.0,0.0018711929261052663,61.0,0.0018807055786868039,46.0,0.0018868525983635343,60.0,0.0018731217613726042,,,,,,,,,,,,,,,0.8919296718389884,0.9555655587352176,0.9473239698353645,0.9514998615205786,,,,,,,,,,,,,
931,location,Where was this picture taken?,parking lot,http://images.cocodataset.org/train2014/COCO_train2014_000000393384.jpg,8,174,0.9823016598635328,-0.8650963306427002,Airport,8,17.0,0.003125701665487399,0.9605278493513334,117.0,0.0032553147617864907,48.0,0.0034400596976871633,44.0,0.0032237687502144575,27.0,0.0033206353297989565,37.0,0.0033696535651331428,18.0,0.003693961076312003,19.0,0.0035061935126477844,,,,,,,,,0.9675761103211022,0.9912722657208475,0.9624284132555648,0.9222277221150782,0.964468019063839,0.872009434056298,0.9826301639446198,,,,,,,,,,
932,location,Where is the laptop?,on table,http://images.cocodataset.org/train2014/COCO_train2014_000000137918.jpg,6,149,0.9967941281895935,-0.8954660892486572,Table,6,239.0,0.0023121165145116407,0.9792888535796767,15.0,0.002263177963227429,15.0,0.002251517356559702,23.0,0.002355660067233944,31.0,0.0023615870168144787,16.0,0.0022863386023808606,,,,,,,,,,,,,0.9877812438119247,1.0,0.8932461863447871,0.9837754236398945,0.9755307720176266,,,,,,,,,,,,
933,location,Where are the two upside down glasses?,nightstand,http://images.cocodataset.org/train2014/COCO_train2014_000000393394.jpg,7,219,0.9992678880212453,-1.1698147058486938,On,7,16.0,0.0019661843399390697,0.886859507142915,62.0,0.001953222938597306,20.0,0.001938811252906515,17.0,0.001977473071043081,23.0,0.00196712198700945,54.0,0.0019267543631537837,58.0,0.0019421280766060416,,,,,,,,,,,0.9858675926009082,0.9794359242226801,0.8846148739279867,0.962336684315086,0.9831109246567001,0.9631256273333174,,,,,,,,,,,
934,location,Where is the open door?,nowhere,http://images.cocodataset.org/train2014/COCO_train2014_000000393403.jpg,6,194,0.9903064709387718,-1.2564414739608765,Bus,6,118.0,0.0028628387653324944,0.9658351804909489,16.0,0.002806401182614049,12.0,0.002841036132751601,19.0,0.0030649023889473027,15.0,0.002512049218016369,49.0,0.0027166990354061055,,,,,,,,,,,,,0.9755307720176266,0.7896900821428475,0.8693978806749074,0.9859247724121322,0.9757295192047166,,,,,,,,,,,,
935,location,Where are the buns?,by plates,http://images.cocodataset.org/train2014/COCO_train2014_000000524486.jpg,6,294,0.997185849900505,-1.000093698501587,On,6,45.0,0.0021827791880508203,0.9489110013113164,16.0,0.0021908884134828385,44.0,0.0021805216355425365,30.0,0.002177458111652367,31.0,0.0021346940983600956,16.0,0.0022722505568105256,,,,,,,,,,,,,0.886859507142915,0.9414126211740943,0.9824567505740444,0.9555280917123578,0.954434002924965,,,,,,,,,,,,
936,location,Where is the table lamp?,on table,http://images.cocodataset.org/train2014/COCO_train2014_000000448671.jpg,4,368,0.9994719523289581,-1.5167068243026733,On,4,16.0,0.0018780075930784023,0.949701216438411,17.0,0.00186308499654169,31.0,0.001907798125875344,16.0,0.0018611693434351666,,,,,,,,,,,,,,,,,0.9507532012507529,0.9213936608621012,0.9414280318460245,,,,,,,,,,,,,,
937,location,Where is the cup?,on table,http://images.cocodataset.org/train2014/COCO_train2014_000000393428.jpg,9,244,0.9994954107867043,-0.7897446751594543,On,9,30.0,0.001886298473505278,0.923044530856772,53.0,0.00188688324629179,16.0,0.00184699031446324,18.0,0.0018700033397884622,15.0,0.0018525172610159035,23.0,0.0018883909166264067,21.0,0.0018881724929139443,17.0,0.0018616283623972935,2.0,0.0018142343138177618,,,,,,,0.9807373519277345,0.9681390622295665,0.9206250851407775,0.9664572819896988,0.9366841657848176,0.9164299980118936,0.932718552659954,0.0,,,,,,,,,
938,location,Where do you think all these are located?,restaurant,http://images.cocodataset.org/train2014/COCO_train2014_000000262359.jpg,7,301,0.9988397681494791,-0.41605687141418457,R,7,28.0,0.001912322837765683,0.9573541485700979,16.0,0.0019301958764456817,30.0,0.0018982852670868563,15.0,0.001890821246703054,36.0,0.0019004859436197476,33.0,0.0018965156852659472,16.0,0.0018976806052552787,,,,,,,,,,,1.0,0.9555573858597382,0.9446232142545791,0.9907222075759339,0.9589820050858436,0.8980898459737487,,,,,,,,,,,
939,location,Where is the room?,restaurant,http://images.cocodataset.org/train2014/COCO_train2014_000000262359.jpg,8,308,0.9983979508952782,-0.6313238739967346,R,8,18.0,0.0019518066114700288,0.8763576394898522,15.0,0.0019387690311686314,21.0,0.001957229898280045,15.0,0.0019483499951996985,18.0,0.0019410305970147138,71.0,0.0019600827392423424,24.0,0.001944918251045275,35.0,0.0019441702251884224,,,,,,,,,0.9147366491799203,0.9314107237997671,0.9500685975366211,0.9625632797054146,0.9734202556333545,0.9631824976064279,0.9547406498402883,,,,,,,,,,
940,location,Where is the cat?,bed,http://images.cocodataset.org/train2014/COCO_train2014_000000393432.jpg,3,262,0.9861392241795119,-0.7887256145477295,Bed,3,50.0,0.0027857447774219455,0.97977697689109,27.0,0.0030302878929879557,36.0,0.002836611156690565,,,,,,,,,,,,,,,,,,,0.9231969915820896,0.9381788197449262,,,,,,,,,,,,,,,
941,location,Where is number 8?,left,http://images.cocodataset.org/train2014/COCO_train2014_000000524557.jpg,5,258,0.9990909071237691,-1.5553925037384033,Now,5,32.0,0.0019488070858824358,0.9677751673979079,71.0,0.002002435241420875,16.0,0.0019606776526790728,22.0,0.0019511104536745628,16.0,0.002053796523221396,,,,,,,,,,,,,,,0.9658962464037917,0.9248008763572906,0.9335100357365151,1.0,,,,,,,,,,,,,
942,location,Where is the shower located?,in bathroom,http://images.cocodataset.org/train2014/COCO_train2014_000000546179.jpg,8,240,0.9939620505414591,-0.19658851623535156,Bath,8,21.0,0.00255718596789565,0.9751060324573735,17.0,0.002473875594704663,27.0,0.0024125097213254752,17.0,0.0024499816341073933,48.0,0.0025313204744566993,16.0,0.0025691613295295173,44.0,0.002562605232739061,23.0,0.002552515556653216,,,,,,,,,0.9507532012507529,0.9466241891908829,0.9507532012507529,0.9714547026625092,0.949701216438411,0.9599630063061416,0.9459180977787195,,,,,,,,,,
943,location,Where is the cat sitting?,stump,http://images.cocodataset.org/train2014/COCO_train2014_000000524572.jpg,3,243,0.9930720907717668,-1.0529555082321167,F,3,92.0,0.0025333051718165983,0.9855983627828854,19.0,0.002499446976073683,11.0,0.002496805057015123,,,,,,,,,,,,,,,,,,,0.9769780367557707,0.9713067383178076,,,,,,,,,,,,,,,
944,location,Where is this?,beach,http://images.cocodataset.org/train2014/COCO_train2014_000000131373.jpg,3,82,0.9865028449378893,-0.5217681527137756,Beach,3,220.0,0.0029923606855470916,0.9693360229164445,59.0,0.0026968437378314053,56.0,0.002725731123208776,,,,,,,,,,,,,,,,,,,0.9850414389105382,0.9768225341130257,,,,,,,,,,,,,,,
945,reasoning,Why is the man on the street?,homeless,http://images.cocodataset.org/train2014/COCO_train2014_000000524314.jpg,3,323,0.9984632696000164,-1.3658194541931152,The,3,38.0,0.002068344664379175,0.9656483773437384,24.0,0.0020552292826054776,73.0,0.0020541432266137556,,,,,,,,,,,,,,,,,,,0.9265419002141438,0.9583696038695083,,,,,,,,,,,,,,,
946,reasoning,Why are the birds only appearing as black silhouettes?,shadows,http://images.cocodataset.org/train2014/COCO_train2014_000000262260.jpg,5,288,0.9985283541919527,-0.7918427586555481,The,5,15.0,0.0019745402558405006,0.9949490477321437,40.0,0.0019934597650655477,15.0,0.0019910075110118534,18.0,0.002105113636712921,17.0,0.0020590821235520924,,,,,,,,,,,,,,,0.9809649325577396,0.9543063494363562,0.8527924884900406,0.9770358764490155,,,,,,,,,,,,,
947,reasoning,Why are there so many clothes on the bed?,laundry,http://images.cocodataset.org/train2014/COCO_train2014_000000131208.jpg,8,210,0.9988942127710253,-0.7329858541488647,The,8,30.0,0.0019121092513178831,0.9715270798158866,16.0,0.001943474040496645,85.0,0.001926802057377708,29.0,0.0019322910674287347,18.0,0.0019427449451318952,23.0,0.0019335562025396345,19.0,0.001960477829106812,24.0,0.0019274487536635203,,,,,,,,,0.886859507142915,0.9680374985912534,0.9365895140018885,0.9915323997298832,0.9244732696028456,0.9041116874399232,0.9566410953446085,,,,,,,,,,
948,reasoning,Why is the man cooking so many hot dogs?,party,http://images.cocodataset.org/train2014/COCO_train2014_000000524486.jpg,10,246,0.9990649793064423,-1.04279363155365,The,10,38.0,0.0019623390534426245,0.9928927534735068,15.0,0.0019345725589943422,17.0,0.0019336170028379372,26.0,0.001984588977464271,26.0,0.0019787143958769457,18.0,0.0019510032820722874,45.0,0.001967745333355209,16.0,0.001957163466159164,21.0,0.0019375306305943678,15.0,0.0019220622714759474,,,,,1.0,0.9771236998460401,0.9892410142019505,0.9450520768166325,0.9388201415867106,0.9637005877253615,0.985056822321508,0.9663407895758984,0.982798115178801,,,,,,,,
949,reasoning,Why is the girl holding an umbrella?,sun,http://images.cocodataset.org/train2014/COCO_train2014_000000000036.jpg,2,334,0.9994504544078119,-0.9832038879394531,The,2,15.0,0.0018859446187647318,0.9147366491799203,17.0,0.0018893070036512208,,,,,,,,,,,,,,,,,,,,,0.932718552659954,,,,,,,,,,,,,,,,
950,reasoning,Why would someone not like the fruit at the front?,they don't like oranges,http://images.cocodataset.org/train2014/COCO_train2014_000000039288.jpg,8,271,0.9989568389962334,-1.806901216506958,The,8,56.0,0.0019742859149467886,0.985365504591022,16.0,0.002001024350188155,16.0,0.0019955265846405713,15.0,0.0019833985608742797,19.0,0.0019434235611959056,27.0,0.0019612676019977173,15.0,0.001925881380509476,16.0,0.0019341463795899824,,,,,,,,,0.8194483718728035,0.8620485698650454,0.8443536850036224,0.9892422967543257,0.9167468165543661,0.9446232142545791,0.9414280318460245,,,,,,,,,,
951,reasoning,Why is the top light on?,to stop traffic,http://images.cocodataset.org/train2014/COCO_train2014_000000524520.jpg,3,310,0.9987058489031422,-1.0230543613433838,The,3,16.0,0.0019464185015831718,0.9822177815287605,18.0,0.0019787191534344824,15.0,0.0019790309748495103,,,,,,,,,,,,,,,,,,,0.937543317539375,0.9609640474436811,,,,,,,,,,,,,,,
952,reasoning,Why is the man in mid-air?,snowboarding,http://images.cocodataset.org/train2014/COCO_train2014_000000524547.jpg,5,302,0.999190652708018,-0.6316044330596924,The,5,18.0,0.0019852283325171565,0.9182958340544894,17.0,0.0019444683990443089,17.0,0.002024416640648798,16.0,0.00202409832387579,24.0,0.0019510863591698238,,,,,,,,,,,,,,,0.9771236998460402,0.8091970544181963,0.886859507142915,0.9415585831446808,,,,,,,,,,,,,
953,classification,What kind of room is this?,living room,http://images.cocodataset.org/train2014/COCO_train2014_000000262172.jpg,3,251,0.9993300312627572,-0.23452594876289368,Living,3,49.0,0.0018866615669919473,0.9706156290008475,21.0,0.0019277772031255748,16.0,0.001862136021350352,,,,,,,,,,,,,,,,,,,0.8667775371761242,1.0,,,,,,,,,,,,,,,
954,classification,What kind of trees are on the table?,christmas,http://images.cocodataset.org/train2014/COCO_train2014_000000458763.jpg,5,148,0.9883276918183487,-0.4703928828239441,Christmas,5,122.0,0.0036490729811030184,0.9659157947171624,33.0,0.0038974300667246734,81.0,0.003182592261389952,15.0,0.003762046141509984,18.0,0.004579766826656661,,,,,,,,,,,,,,,0.9441788262321487,0.9830965799823418,0.9654013672997089,0.8783471047618534,,,,,,,,,,,,,
