image_id,question_type,question,ground_truth,image_url,n_clusters,n_noise,attention_entropy,token_confidence,predicted_token,cluster_count,cluster_0_n_points,cluster_0_avg_strength,cluster_1_n_points,cluster_1_avg_strength,cluster_2_n_points,cluster_2_avg_strength,cluster_0_entropy,cluster_1_entropy,cluster_2_entropy,cluster_3_n_points,cluster_3_avg_strength,cluster_4_n_points,cluster_4_avg_strength,cluster_5_n_points,cluster_5_avg_strength,cluster_6_n_points,cluster_6_avg_strength,cluster_7_n_points,cluster_7_avg_strength,cluster_8_n_points,cluster_8_avg_strength,cluster_9_n_points,cluster_9_avg_strength,cluster_10_n_points,cluster_10_avg_strength,cluster_11_n_points,cluster_11_avg_strength,cluster_3_entropy,cluster_4_entropy,cluster_5_entropy,cluster_6_entropy,cluster_7_entropy,cluster_8_entropy,cluster_9_entropy,cluster_10_entropy,cluster_11_entropy,cluster_12_n_points,cluster_12_avg_strength,cluster_13_n_points,cluster_13_avg_strength,cluster_12_entropy,cluster_13_entropy
837,counting,How many TVs are on?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,6,257,0.9993167446039837,-0.006862890440970659,,6,97.0,0.0019192472756252227,15.0,0.0018830535127234023,21.0,0.0018984723303214347,0.9764384673611307,0.9161314485121343,0.9849500113113598,40.0,0.0019078388279243018,18.0,0.0018914882168268464,24.0,0.001894162572154459,,,,,,,,,,,,,0.9768968918379417,0.9625632797054146,0.9558902111251072,,,,,,,,,,,,
838,counting,How many pictures are on the wall?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,5,233,0.999491110454866,-0.015680119395256042,,5,15.0,0.0018455704409023471,91.0,0.0018677770215708776,24.0,0.0018674702143287505,0.9664572819896989,0.9737321443741191,0.9608948553419607,54.0,0.0018463606145940404,24.0,0.0018443591008879257,,,,,,,,,,,,,,,0.9781402601990568,0.9747397737976486,,,,,,,,,,,,,
839,counting,How many men in the picture are wearing sunglasses?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000131172.jpg,7,212,0.9988833144355623,-0.00983679573982954,,7,73.0,0.0019535219282551934,26.0,0.0019821535120887125,23.0,0.0019267308134390802,0.966302791142076,0.9543125239945704,0.9800409174590822,47.0,0.0019523605049289537,65.0,0.0019732744010817153,15.0,0.0019264275819837965,16.0,0.0020051072158004217,,,,,,,,,,,0.9648542431825956,0.9723020321676685,0.9664572819896988,0.9886994082884974,,,,,,,,,,,
840,counting,How many people can be seen?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,5,59,0.9977492097176504,-0.11561460047960281,,5,412.0,0.002011367224094009,22.0,0.002006944447769148,41.0,0.0020055042253946196,0.9818191707001569,0.894654665234365,0.9667850715864826,18.0,0.001998683387694586,16.0,0.002005004560017098,,,,,,,,,,,,,,,0.9773429734731779,0.9755307720176266,,,,,,,,,,,,,
841,counting,How many green lights are there?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,8,126,0.9981657325049916,-0.07727756351232529,,8,246.0,0.001998019802498755,20.0,0.001966625903706666,21.0,0.001970814615721726,0.9750050998974215,0.9596390821693784,0.9654826361821827,17.0,0.0019847337260162743,30.0,0.0019905661546984065,48.0,0.002000135530187809,17.0,0.001997057265958806,15.0,0.0019678551694915993,,,,,,,,,0.8787419949064401,0.93352706838011,0.9616074208472979,0.8846148739279865,0.9161314485121342,,,,,,,,,,
842,counting,How many lights does the plane have?,5,http://images.cocodataset.org/train2014/COCO_train2014_000000131174.jpg,10,194,0.9962663890079554,-0.11924469470977783,,10,19.0,0.0023548886771978753,21.0,0.0022629677763528855,41.0,0.0022349348373263186,0.9283213239079567,0.9693542486434172,0.9758691352305455,19.0,0.002318312562659458,32.0,0.002202063385396025,12.0,0.00218094890114855,25.0,0.002202676037489714,15.0,0.002247907397665468,16.0,0.002199706401149493,52.0,0.0023132741891114497,,,,,0.9894975386227151,0.9622327822349966,0.9808340377961404,0.9688722567006118,0.9602297178607612,0.9414280318460245,0.9688631824911574,,,,,,,,
843,counting,How many planes are in this photo?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000131174.jpg,12,243,0.9963370793513998,-0.004986958112567663,,12,16.0,0.002155170766623598,17.0,0.002116013122254296,24.0,0.0021004096456571737,0.9886994082884974,0.9603948809345497,0.9441359346989788,39.0,0.0020804117541947183,27.0,0.002115333091000064,40.0,0.002148840014055897,48.0,0.002132551494223855,30.0,0.002100007115819737,16.0,0.002093380065543161,38.0,0.0021143261053981877,11.0,0.002067260164332322,29.0,0.0021226035651867097,0.9567341270872922,0.9345922587417768,0.9474727229851386,0.9521069656094462,0.9629719687673246,0.9755307720176266,0.9960197593954816,0.9056185178648963,0.9569332669259728,,,,,,
844,counting,How many people are standing in this image?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000546151.jpg,7,196,0.9989040760239719,-0.005563747137784958,,7,83.0,0.0019440716046598243,28.0,0.0019238499392415884,105.0,0.001931003970466262,0.9704361337757945,0.9021628049326856,0.9779348405939083,18.0,0.0019282928675633942,20.0,0.0019190138440643076,21.0,0.0019180606538849853,38.0,0.0019256609528703055,,,,,,,,,,,0.8821022532543101,0.9156703652986375,0.9529073308031801,0.9573734260821257,,,,,,,,,,,
845,counting,How many poles is the person holding?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000021826.jpg,13,126,0.999130205845947,-0.05168488994240761,,13,15.0,0.0019372561536874172,35.0,0.0019527278531593798,64.0,0.0019432369974342876,0.9602297178607612,0.9476175670117863,0.9552839611731121,15.0,0.0019106597367873756,37.0,0.0019429726984371378,42.0,0.0019165032662058078,15.0,0.0019198480608324765,14.0,0.0019240456964049967,13.0,0.001903592998557514,29.0,0.001923826925471321,33.0,0.0019149495983374377,23.0,0.0019503452502652183,0.982798115178801,0.9574228193461607,0.9848387273501605,0.9446232142545791,0.995232557322099,0.9938866857439921,0.9943818288602024,0.9762807165614926,0.962898239727323,15.0,0.001967048564711739,,,0.9709505944546686,
846,counting,How many bodies of water are in this scene?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000000109.jpg,5,216,0.9963849460093023,-0.007014320231974125,,5,119.0,0.0021280087462369427,26.0,0.002113030862168426,17.0,0.002093829444947712,0.976062958251033,0.9305883513235473,0.9856676426534905,25.0,0.002090366880773358,64.0,0.002145066648246406,,,,,,,,,,,,,,,0.9865939378067348,0.9455661368742415,,,,,,,,,,,,,
847,counting,How many light post is there?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000000109.jpg,7,240,0.9968713283384891,-0.06882358342409134,,7,58.0,0.0020803383197980393,28.0,0.0020774560088984992,7.0,0.0020760774925602933,0.9786983889290498,0.967822723280148,0.863120568566631,8.0,0.002070254657307294,47.0,0.0021422827779423595,20.0,0.0021285587431357014,16.0,0.002078970012271962,,,,,,,,,,,0.954434002924965,0.9528118549247827,0.9416915491145068,0.9618974703476992,,,,,,,,,,,
848,counting,How many people are in the picture?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000000113.jpg,8,162,0.9980387855464635,-0.006872012745589018,,8,49.0,0.0020158577385042085,54.0,0.0020144249432049208,40.0,0.0020258046879327043,0.9594686280106474,0.9709861187722266,0.9481411755455188,49.0,0.00200213216013771,16.0,0.0019896776891383996,39.0,0.001996791037702699,41.0,0.0020137081987873263,45.0,0.0020203085048332275,,,,,,,,,0.9697075871526397,0.9414280318460244,0.9590379378173006,0.9534885510710378,0.990726062534166,,,,,,,,,,
849,counting,How many pigeons are there?,6,http://images.cocodataset.org/train2014/COCO_train2014_000000262260.jpg,8,237,0.998190390863296,-0.20463694632053375,,8,28.0,0.002046639089689486,21.0,0.0020768350112902664,20.0,0.002004479176795508,0.9318651666364991,1.0,0.9596390821693782,15.0,0.0020268765194378937,31.0,0.0019966268832921803,15.0,0.0019972277187380667,18.0,0.0020525088039547983,26.0,0.0020320490483111448,,,,,,,,,0.9877812438119247,0.9850098620532908,0.9664572819896988,0.9915323997298832,0.9305883513235473,,,,,,,,,,
850,counting,How many bells are there?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,4,317,0.997954799975379,-0.0777190774679184,,4,44.0,0.002048691498295483,30.0,0.002026655080012918,16.0,0.0020158984971684096,0.9145286310328197,0.976022214013387,0.8903195311147831,15.0,0.002003086849405892,,,,,,,,,,,,,,,,,0.8983958159908183,,,,,,,,,,,,,,
851,counting,How many clock faces does this building have?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,7,302,0.9980371312204539,-0.013707337900996208,,7,15.0,0.001996105551359438,18.0,0.0020153742320131716,49.0,0.0020677359847709256,0.982798115178801,0.977342973473178,0.94868047237345,12.0,0.002000508076446541,16.0,0.0020303666562672415,16.0,0.002010615412952283,15.0,0.0020252658695543565,,,,,,,,,,,0.9808340377961404,0.9755307720176265,0.9414280318460245,0.9602297178607612,,,,,,,,,,,
852,counting,How many flags are by the building's entrance?,0,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,7,192,0.9985621657639678,-0.056308068335056305,,7,70.0,0.001961936393427272,92.0,0.0019914497862851843,18.0,0.001941437085008965,0.9747396021845933,0.9698191604668004,0.9853962684364186,33.0,0.002040209167183935,24.0,0.001972033839070734,21.0,0.0019763734304127155,17.0,0.001962384712998238,,,,,,,,,,,0.9911125919419405,0.9712286306293441,0.9907017951253161,0.9856676426534906,,,,,,,,,,,
853,counting,How many windows are shown?,5,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,11,232,0.9980248131909162,-0.08865662664175034,,11,18.0,0.002024028692935642,45.0,0.0020121631225297363,16.0,0.002000929726695057,0.920619835714305,0.9535537877105728,0.9320201587042914,33.0,0.001991418162640487,22.0,0.002020925032159584,15.0,0.0020263462464176437,16.0,0.0019934931574116348,25.0,0.0020098319672574114,19.0,0.0019803277013358466,36.0,0.0020148584666178403,15.0,0.001954487538613856,,,0.9604755749429759,0.874587334195005,0.9967916319816366,0.985056822321508,0.9934804071359582,0.9306951768918329,0.9454073806138529,0.9718495448242642,,,,,,,
854,counting,How many windows are pictured?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,8,271,0.9977489918461402,-0.1017201691865921,,8,24.0,0.0020586660960137454,41.0,0.002043311439310091,16.0,0.0020427839201820333,0.8936586862414604,0.960097567268655,0.9755307720176266,33.0,0.002022706375663322,19.0,0.002072876056059259,25.0,0.002050688623075773,35.0,0.0020581982591255646,17.0,0.0019897931037277765,,,,,,,,,0.977677446538365,0.922317214818483,0.9934804071359582,0.9652318379343539,0.9595784770480079,,,,,,,,,,
855,counting,How many sheep can you see?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000131197.jpg,7,168,0.9985678707539332,-0.02496119774878025,,7,40.0,0.001984714547393512,246.0,0.0019874761945213593,16.0,0.0019760905275909174,0.9647140222664666,0.9810827641399726,0.9755307720176266,15.0,0.001981991729134332,18.0,0.0019918157420887516,15.0,0.001933727522135669,24.0,0.0019491247657508792,,,,,,,,,,,0.9018972358711528,0.9656336071428252,0.9859247724121322,0.9882484440780547,,,,,,,,,,,
856,counting,How many people are there?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,10,238,0.9979365539456931,-0.008477519266307354,,10,15.0,0.0020440666785369586,18.0,0.0020496657336145038,29.0,0.002036705595141721,0.9018972358711528,1.0,0.9513086369859298,85.0,0.002054507675692648,12.0,0.0020262886521593914,15.0,0.0020606261747351984,27.0,0.0020810992430033764,18.0,0.0020326547244848667,17.0,0.002030025298145824,32.0,0.002022259050395829,,,,,0.9857216355619008,0.9358932809493993,0.8443536850036222,0.909695955411709,0.9524375025776289,0.9256134079485958,0.9609520212306829,,,,,,,,
857,counting,How many people are in the image?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,10,243,0.996953040440401,-0.005346138961613178,,10,15.0,0.002078909846177432,15.0,0.0020877446530248173,39.0,0.0021035956968975685,0.9147366491799203,0.9877812438119247,0.9699661186893127,89.0,0.002109765377624587,17.0,0.0020808506457809374,17.0,0.0021133551701674096,19.0,0.0020885310040141217,18.0,0.0020842237157565066,32.0,0.0020842564925348515,10.0,0.002087383484333983,,,,,0.977002530583546,0.9327185526599537,0.9127332405984697,0.9656476401164373,0.9524375025776289,0.9696198626999741,0.9709505944546686,,,,,,,,
858,counting,How many birds are there?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000436929.jpg,2,224,0.9991426511046214,-0.0541432648897171,,2,230.0,0.001963415484814953,15.0,0.0019370137937001974,,,0.9838959613554072,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,counting,How many men are playing baseball?,5,http://images.cocodataset.org/train2014/COCO_train2014_000000284012.jpg,7,249,0.9988034695156244,-0.20434924960136414,,7,50.0,0.0019589448983848593,86.0,0.0019700330686125297,25.0,0.0019579313318896867,0.9575820815619805,0.9633540875704774,0.9983119055396815,22.0,0.0019377133265301666,16.0,0.0019541698981804427,16.0,0.0019227204495431732,52.0,0.001967497138001087,,,,,,,,,,,0.9666425652015439,0.949701216438411,0.9886085007312413,0.9750022206786951,,,,,,,,,,,
860,counting,How many pots are hanging under the shelf?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000000138.jpg,10,261,0.9985193859931608,-0.025235135108232498,,10,91.0,0.0019641906987387303,22.0,0.0019510099097357098,27.0,0.0019549093388644334,0.9725253348663434,0.9849226290193991,0.9628962824334484,7.0,0.001929761421426039,15.0,0.0019253442081570173,19.0,0.0019482043958659605,26.0,0.0019712793188191536,15.0,0.0019515223548445654,6.0,0.0019097026347251872,22.0,0.001938768931139155,,,,,0.863120568566631,0.9664572819896989,0.9431541408460861,0.9629320612355918,0.9189900464321514,1.0,0.9609557933859342,,,,,,,,
861,counting,How many zebras are there?,13,http://images.cocodataset.org/train2014/COCO_train2014_000000262285.jpg,12,197,0.9992444635976788,-0.8575677871704102,,12,17.0,0.0019643695634214272,52.0,0.001915030007720732,15.0,0.0019252845450780276,0.9878171319090819,0.9909162579452615,0.9147366491799204,46.0,0.0019387675849970466,11.0,0.0019128815730652976,11.0,0.001882548527700524,17.0,0.0019452429266684868,15.0,0.0019413724580824262,8.0,0.0019180046327676376,12.0,0.0018931940862157229,24.0,0.001941228743135349,16.0,0.0019925373436212477,0.9681823018470527,0.9713067383178076,0.9904129681145393,0.9256134079485958,0.9877812438119247,1.0,0.9591479170272448,0.9807765320912628,0.8194483718728035,,,,,,
862,counting,How many zebras can you see eating?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,8,253,0.9971334781334346,-0.018352095037698746,,8,38.0,0.0020754048452641537,15.0,0.00204279966001493,18.0,0.002081746911077106,0.9516276187834101,0.9664572819896989,1.0,34.0,0.002103981880276337,22.0,0.0021167361540652572,16.0,0.0020769660682208833,6.0,0.0020335807011884967,44.0,0.0020626373158740456,,,,,,,,,0.9339873657893031,0.998145975216737,0.9755307720176266,0.9182958340544896,0.9744104328051626,,,,,,,,,,
863,counting,How many kinds of animals are in this photo?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,8,268,0.998234124612856,-0.0013692808570340276,,8,25.0,0.002041808071424377,18.0,0.0020510312468810226,11.0,0.002066492621837586,0.9372765336772135,0.952437502577629,0.9456603046006401,16.0,0.0020498337849914386,24.0,0.0020447650636991888,31.0,0.0020298047518892176,15.0,0.0020199534712211373,44.0,0.0021256564357550124,,,,,,,,,0.9965119062478288,0.9829829070554724,0.9726953778841869,0.9664572819896988,0.9567124964748134,,,,,,,,,,
864,counting,How many different types of animals are in this scene?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,6,287,0.9986160911944076,-0.0015869805356487632,,6,17.0,0.0020546898918095725,20.0,0.002053474669603885,20.0,0.00209019406733359,0.9967828263127351,0.9518508480286741,0.9463946303571862,16.0,0.0020332627430509364,43.0,0.002017475557051308,29.0,0.0020221393993603886,,,,,,,,,,,,,0.9965119062478288,0.9812938621878347,0.9943818288602024,,,,,,,,,,,,
865,counting,How many animals are there?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,9,225,0.9978107554581455,-0.050491224974393845,,9,40.0,0.002122915286942126,17.0,0.002174659780926544,16.0,0.0021975825757684685,0.954964816191072,0.9360847109776411,0.8194483718728035,29.0,0.002161869480626084,18.0,0.0020935848354178125,24.0,0.0020889170063151867,16.0,0.0021620849265054413,16.0,0.0020466404182952953,25.0,0.0021217897316876564,,,,,,,0.9499958485944459,0.9955380299191111,0.9803465725883601,0.8950145145731531,0.9822177815287605,0.989991281604527,,,,,,,,,
866,counting,How many arrows can be seen?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000393242.jpg,6,201,0.9992072401470069,-0.03303329274058342,,6,58.0,0.0019060201695572255,151.0,0.0019004694679860697,20.0,0.001904338425305105,0.9596417452512607,0.980408706184647,0.9288587345650742,23.0,0.0018945965866125688,17.0,0.0018894868487383519,15.0,0.0018960670040992177,,,,,,,,,,,,,0.9527439088345311,0.9519839065438831,0.9602297178607612,,,,,,,,,,,,
867,counting,How many stripes are at the bottom of the picture?,5,http://images.cocodataset.org/train2014/COCO_train2014_000000393242.jpg,4,269,0.99919954610688,-0.08817920088768005,,4,41.0,0.0019120616195535346,15.0,0.0018715677115196101,25.0,0.0018923107432941505,0.9584162168985699,0.9613833012053531,0.9820988001732522,51.0,0.0018937163999444885,,,,,,,,,,,,,,,,,0.9808363766290081,,,,,,,,,,,,,,
868,counting,How many potted plants do you see?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000415089.jpg,5,220,0.998204448020404,-0.03228160738945007,,5,20.0,0.0020736059491130317,15.0,0.0020333705394536836,32.0,0.0020655384369778944,0.9477309221191609,0.944623214254579,0.9879171970544535,15.0,0.002066617875868879,149.0,0.002083986085455284,,,,,,,,,,,,,,,0.9654013672997089,0.9746965137453628,,,,,,,,,,,,,
869,counting,How many chairs are there?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000415089.jpg,6,228,0.997831378477884,-0.03390287607908249,,6,42.0,0.0020307739021124395,15.0,0.0020068325158670705,15.0,0.002052094462716553,0.9705972660530622,0.9949490477321437,0.8616157143988104,37.0,0.0020773467399141086,60.0,0.002084538908568695,50.0,0.002048866728382948,,,,,,,,,,,,,0.986238261487513,0.9676691284950731,0.9635673393175336,,,,,,,,,,,,
870,counting,How many kids in this photo?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000393384.jpg,9,209,0.9962973317938718,-0.0742904394865036,,9,64.0,0.0022283413663698372,66.0,0.002197577915272194,45.0,0.0021960535121762674,0.9622619862414472,0.9793957158279861,0.9299837084261785,23.0,0.0022512930095671645,15.0,0.002176902848781363,25.0,0.0022136490557331276,16.0,0.00217715025487359,17.0,0.0022111232983535027,18.0,0.002143427325558587,,,,,,,0.9982526816976662,0.9500685975366211,0.9787029057127591,0.9965119062478288,0.926262155095312,0.9955380299191112,,,,,,,,,
871,counting,How many animals?,5,http://images.cocodataset.org/train2014/COCO_train2014_000000393386.jpg,10,254,0.9983800979270288,-0.04070579260587692,,10,24.0,0.0019778861612417364,18.0,0.0020482062743295477,17.0,0.002059786373614874,0.9803465725883603,0.8527924884900406,0.9975025463691152,17.0,0.0020135630057282377,15.0,0.002014524010419421,64.0,0.001997954392975574,35.0,0.0019856391476359217,16.0,0.0020143992105160205,15.0,0.001980265153540763,15.0,0.001955589998982102,,,,,0.9770358764490155,0.9018972358711528,0.9729282492442377,0.982327287480667,0.949701216438411,0.9446232142545791,0.9613833012053531,,,,,,,,
872,counting,How many laptops are on the coffee table?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000137918.jpg,6,236,0.9989179211727429,-0.018071964383125305,,6,25.0,0.0019069008147295679,17.0,0.00190789422579375,83.0,0.0019103626374828017,0.9435647789643825,0.9363348190250748,0.9784186288174678,30.0,0.001931698895036874,22.0,0.0019152273046134567,56.0,0.0019131975917497017,,,,,,,,,,,,,0.9919355566090764,0.9700357646545448,0.9567566092632979,,,,,,,,,,,,
873,counting,How many people are in the picture?,50,http://images.cocodataset.org/train2014/COCO_train2014_000000438196.jpg,5,301,0.9980913863473462,-1.1207765340805054,,5,28.0,0.0021454981020277396,52.0,0.0020580499930442165,29.0,0.002088482647875258,0.9963070340085628,0.9694140047289903,0.9300500341483483,27.0,0.0020525192841585414,16.0,0.0020280097269013623,,,,,,,,,,,,,,,0.9613686282726053,0.9772170014624825,,,,,,,,,,,,,
874,counting,How many knobs are there?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000524471.jpg,5,333,0.999445489826826,-0.019228262826800346,,5,18.0,0.0019051298092634074,21.0,0.0018731515399546483,24.0,0.0018738226992575215,0.9910760598382222,0.9454604967945989,0.9899343783255763,54.0,0.0018771302368630338,15.0,0.0018649130859338084,,,,,,,,,,,,,,,0.9817605251204867,0.9602297178607612,,,,,,,,,,,,,
875,counting,How many buses are there?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000393403.jpg,5,105,0.995062054432488,-0.026005582883954048,,5,142.0,0.0021418943718525727,137.0,0.0021477006232088216,19.0,0.002114181777844221,0.9754984787611558,0.9728215972169056,0.9224323529821663,29.0,0.0021361809887335526,96.0,0.0021525191380232203,,,,,,,,,,,,,,,0.9399064443371018,0.9602758218479326,,,,,,,,,,,,,
876,counting,How many decks does this bus have?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000393403.jpg,9,112,0.9973890594875658,-0.029546597972512245,,9,25.0,0.0020070565723863077,113.0,0.0020337163198552288,24.0,0.002014957620544619,0.9549982147833365,0.9695446692192721,0.960225238422717,117.0,0.002033906192097705,21.0,0.0020039128990188984,73.0,0.002029343476120838,18.0,0.002039117055510525,15.0,0.0020305735307221177,22.0,0.002019903266005503,,,,,,,0.9708730991684222,0.9580067478829604,0.9661108648765077,0.9656336071428251,0.8830374409547587,0.9904129681145393,,,,,,,,,
877,counting,How many windows?,11,http://images.cocodataset.org/train2014/COCO_train2014_000000283700.jpg,6,319,0.9979562208171238,-0.08916718512773514,,6,23.0,0.0019756884078294436,38.0,0.0019886582834508794,23.0,0.0019528558923317674,0.962898239727323,0.956741061227995,0.9423383283068838,26.0,0.0019535072988811704,17.0,0.0019465195901793718,15.0,0.0019664052648144374,,,,,,,,,,,,,0.9772810666478722,0.9856676426534906,0.9500685975366211,,,,,,,,,,,,
878,counting,How many steps does it take to get to the top?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000257513.jpg,7,251,0.9988145995596868,-0.09543309360742569,,7,75.0,0.0019494502242859498,16.0,0.0019509368569009494,45.0,0.0019656369102485738,0.9730427997965637,0.8903195311147831,0.9652195036348035,16.0,0.0019378374751900457,24.0,0.0019818172252399732,18.0,0.0019489778747068948,15.0,0.0019274095102317064,,,,,,,,,,,0.9414280318460244,0.9022925846688998,0.9388201415867106,0.982798115178801,,,,,,,,,,,
879,counting,How many ski boards are in the picture?,5,http://images.cocodataset.org/train2014/COCO_train2014_000000000201.jpg,9,231,0.9983558524746983,-0.09039613604545593,,9,16.0,0.0020097718817769206,4.0,0.0019778513616878083,40.0,0.002001054642348053,0.949701216438411,0.0,0.9570737499121174,66.0,0.002018152655116222,47.0,0.0020106878273979866,10.0,0.001997327169116891,31.0,0.002025050347460946,15.0,0.0020263000775677677,15.0,0.0020028850613500048,,,,,,,0.9873325409172231,0.9387151740849938,0.9709505944546686,0.9292038475314034,0.8443536850036224,0.9654013672997089,,,,,,,,,
880,counting,How many blue stripes are on the babies shirt?,many,http://images.cocodataset.org/train2014/COCO_train2014_000000131279.jpg,7,209,0.9987938999847574,-0.10379667580127716,,7,15.0,0.002012106457811581,49.0,0.0019599004383089773,18.0,0.0019870685775544047,0.9967916319816366,0.9822388051304196,0.9915323997298832,42.0,0.001986113481271178,54.0,0.00196836423863748,90.0,0.001988562111114437,17.0,0.0019772507209894668,,,,,,,,,,,0.962698887833129,0.9836458192437133,0.9653946680647718,0.9770358764490155,,,,,,,,,,,
881,counting,How many babies are in this photo?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000131279.jpg,8,219,0.9990244704990154,-0.007953539490699768,,8,70.0,0.0019210295891294812,16.0,0.0019394728065330138,37.0,0.0019064276245727486,0.9642791161502338,0.8194483718728035,0.9467737849396031,71.0,0.001912151014054164,21.0,0.0019174078933969873,20.0,0.0019146814969582537,46.0,0.001933193127176065,16.0,0.0019136262285071749,,,,,,,,,0.9835478502948695,0.9693542486434172,0.9630603734213402,0.9844648301377503,0.8903195311147832,,,,,,,,,,
882,counting,How many balls are on the ground?,6,http://images.cocodataset.org/train2014/COCO_train2014_000000554301.jpg,5,322,0.9973030885323405,-0.31526267528533936,,5,39.0,0.0020932628305828753,16.0,0.0020897600370989194,16.0,0.002178918614822489,0.9708149495012254,0.875,0.9886994082884974,24.0,0.002098088084006317,15.0,0.002069912976020107,,,,,,,,,,,,,,,0.9558902111251072,0.9877812438119247,,,,,,,,,,,,,
883,counting,How many glasses are there?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000262359.jpg,7,225,0.99884768158166,-0.020910408347845078,,7,50.0,0.001908515691986447,16.0,0.0019106811974376968,25.0,0.0019114690880796406,0.9915814823998343,0.9414280318460245,0.9606389616258703,15.0,0.0019173278067963887,24.0,0.001905561729585941,58.0,0.0019251732751316944,18.0,0.0019273073592490349,,,,,,,,,,,0.9500685975366211,0.9697883595925098,0.9718649368018031,0.9915323997298832,,,,,,,,,,,
884,counting,How many horses are on the picture?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000524508.jpg,7,229,0.9965959921543602,-0.03757505491375923,,7,31.0,0.002109241531909739,26.0,0.002090108074487313,7.0,0.0020591827648510403,0.9913554946424838,0.9586439858163117,0.9852281360342515,23.0,0.002122685303007495,15.0,0.002101660446555569,60.0,0.0020692941588032125,15.0,0.002087415956533921,,,,,,,,,,,0.9978904239542103,0.8983958159908183,0.9867971777025917,0.9543063494363562,,,,,,,,,,,
885,counting,How many horses are in the picture?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000524508.jpg,11,204,0.9960429988883646,-0.05072646960616112,,11,36.0,0.0021061398506838744,37.0,0.002084715357638594,28.0,0.0020749513584470613,0.986868228679533,0.9703983071046286,0.9606443989386808,6.0,0.0020373330807133745,17.0,0.002129452690120033,26.0,0.0021147000867708155,15.0,0.0020721714827616235,23.0,0.002080382607790224,24.0,0.002055976102977117,15.0,0.0020682742706862275,24.0,0.0020891448606905417,,,1.0,0.8409160494198367,0.9978637260424629,0.9147366491799204,0.9718864326999251,0.9747397737976486,0.9147366491799204,0.9712286306293441,,,,,,,
886,counting,How many kids?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000393438.jpg,9,244,0.9949836391305706,-0.04949956014752388,,9,42.0,0.0023104176658800854,20.0,0.002262314657068133,20.0,0.0022866593551640127,0.9757652155866208,0.9763620978123274,0.9283898247235197,17.0,0.0022328783816216863,26.0,0.002320046660148572,20.0,0.00229492193009464,16.0,0.0022283758679011406,15.0,0.0022392684852764163,23.0,0.0023145366211051806,,,,,,,0.9856676426534905,0.9938866857439921,0.9232196723355077,0.9618974703476992,0.9161314485121342,0.8718013581689132,,,,,,,,,
887,counting,How many black umbrellas?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000393442.jpg,6,289,0.9989664806577093,-0.02687421627342701,,6,24.0,0.0019378154567193434,33.0,0.0019437088401936433,22.0,0.0019303494645612743,0.9712286306293441,0.9604755749429759,0.9833753864788932,17.0,0.001956810647700249,20.0,0.0019462822380871675,39.0,0.0019487480052352603,,,,,,,,,,,,,0.9603948809345497,0.9630603734213402,0.9523714712084619,,,,,,,,,,,,
